"text","label"
"تومان شارژ رایگان برای شب یلدای ایرانسلی ها عضویت باارسال جشن شارژ در سرویس نسل نو است دوستت را دعوت کن صد تومان","spam"
"شما برنده نشدید این کد به پاس همراهی شماست [ENGLISH] [ENGLISH] [ENGLISH] هزار تومان برای خرید بالای هزار تومان فقط تا آذر هر شماره فقط یک بار در قرعه کشی میلیون تومانی یلدا بامیلو شرکت داده میشود","spam"
"فروش ویژه یلدای بامیلو شروع شد از همین حالا تا عصر آذر مشاهده محصولات ویژه [LINK_REMOVED]","spam"
"عمرتون صد شب یلدا برای استفاده رایگان ازسرویس پیام پیشوازبه مدت روز [ENGLISH] رابه بفرستید با ارسال [ENGLISH] به بسته تبریک یلدا را فعال کنید","spam"
"امشب جواب تلفن هیچکسی رو نده شب یلدا همه به هم تلفن میزنند که تبریک بگن تو با پیشوزات به بقیه تبریک بگو خودتم به مهمونی برس شب یلدا خدا همین حوالیه زمستون ارسال به تومان","spam"
"با ذهن خود را توسعه دهید دریافت برنامه دانا با ارسال","spam"
"اعتبار شما روبه پایان است شانستان را برای دریافت رایگان شارژ تومنی امتحان کنید با ارسال","spam"
"باارسال پیامک ایرانسلی پیامک دیگرتاآخرروزهدیه بگیر","spam"
"راه های ازدواج موفق تنها در مجله موفقیت عضویت در این سرویس باارسال","spam"
"تبریک عیدرامهمان ایرانسل باشید بامجموع دقیقه تماس ایرانسلی تاپایان اسفند عید امسال تا دقیقه مکالمه رایگان دریافت کنید [LINK_REMOVED]","spam"
"پیشنهادات شگفت انگیزهمه درایرانسل من استفاده ازجایزه امتیازایرانسلی جایزه دعوت ازدوستان و دانلوداز [LINK_REMOVED]","spam"
"مشترک گرامی بسته اینترنت روزانه مگابایتی با هزینه ریال فعال شد برای استفاده از بسته اینترنتی خود اینترنت دستگاه خود را یکبار خاموش و مجددا روشن کنید اطلاع از حساب اینترنت همراه با شماره گیری کد زیر و یا ازطریق برنامه کاربردی ایرانسل من دانلود از [LINK_REMOVED] میتوانیدعلاوه برخرید بسته برای خود آن رابه دوستانتان نیزهدیه دهید ازطریق ایرانسل من ویا شماره گیری","spam"
"فقط امروزفرصت دارید تومن شارژرایگان باارسال","spam"
"شما برنده اید شارژ تومانی رایگان با ارسال","spam"
"بیش از تخفیف مودم[ENGLISH] اینترنت نسل ثابت [ENGLISH] [ENGLISH] بسته گیگابایتی هزارتومان خریدازفروشگاه اینترنتی ایرانسل [LINK_REMOVED]","spam"
"مشترک عزیز آخرین مهلت فعالسازی سیمکارتهای هدیه دی است بافعالسازی سیمکارت هدیه خود ازخدمات بزرگترین اپراتوردیتای ایران لذت ببرید","spam"
"تبریک امروز با فعال سازی کدهای زیر میتونی برنده[ENGLISH]باشی میثم ابراهیمی اشک مریم حیدرزاده اما بازم نیومدی","spam"
"هنوز بسته رایگان اپلیکیشن های خود را دریافت نکردید معرفی بهترین برنامه و بازیهای اندروید عضویت باارسال","spam"
"مشترک گرامی بسته گیگی ساعته صبح تا صبح فردا با هزینه ریال فعال شد برای استفاده از بسته اینترنتی خود اینترنت دستگاه خود را یکبار خاموش و مجددا روشن کنید اطلاع از حساب اینترنت همراه با شماره گیری کد زیر و یا ازطریق برنامه کاربردی ایرانسل من دانلود از [LINK_REMOVED] میتوانیدعلاوه برخرید بسته برای خود آن رابه دوستانتان نیزهدیه دهید ازطریق ایرانسل من ویا شماره گیری","spam"
"یک عکس از طرف علی صادقی برای شما ارسال شد دریافت عکس با ارسال رایگان","spam"
"جایزه میلیون تومانی ویژه خریدوفعالسازی سیمکارت ایرانسل تا اسفند تمدید شد به دوستانتان بگویید اطلاعات بیشتر ارسال رایگان به","spam"
"مشترک شماره شما یک عکس جدید دریافت کردید مشاهده با ارسال رایگان عدد","spam"
"فقط امروز کدشارژ تومنی باارسال","spam"
"کدشانس شمابرای دریافت جایزه خودروبنزکلاس[ENGLISH]پلاک جزیره کیش فعال شد تایید شرکت درقرعه کشی واشتراک درسرویس دین و زندگی باارسال عدد","spam"
"تبریک می گم شما وارد قرعه کشی جوایز نقدی جشنواره زمستانه تا سقف میلیون ریال شده ای ارسال عدد ورود به قرعه کشی اشتراک درارغوان تومن","spam"
"فقط امروز تومن شارژ رایگان باارسال","spam"
"باسرویس رژیم وتغذیه تناسب اندام خود راحفظ کنید نکات ویژه رژیم و تغذیه مارا برای زندگی سالم تردنبال کنید عضویت باارسال","spam"
"دریافت [ENGLISH]اینترنت هدیه ارسال بادریافت پیام سرویس چیدمان عضویت تومن","spam"
"دریافت تومان شارژهدیه ارسال بادریافت پیام سرویس تفکر عضویت تومن","spam"
"مشترک گرامی بسته ویژه گیگی","spam"
"جدیدترین و اصیل ترین اسم های ایرانی کدامند برای انتخاب اسم فرزندت مشکل داری عدد","spam"
"اینترنت [ENGLISH] ایرانسل را با قیمت مقرون به صرفه تجربه کنید گیگ ماهانه فقط ت","spam"
"طرح آنلاین باش ارائه گیگ اینترنت پرچم ایرانسلی های آنلاین بالاست دریافت باارسال","spam"
"مشترک شماره یک عکس برای شما ارسال شد دریافت عکس با ارسال رایگان","spam"
"با [ENGLISH] ایرانسل ذهن خودراتوسعه دهید دریافت رایگان برنامه دانا باارسال","spam"
"ایرانسلی عزیز با سرویس حساب چندکاربره هزینه ها و میزان مصرف اینترنت خود خانواده و دوستانتان را کنترل کنید از این پس با اپلیکیشن ایرانسل من می توانید بسته اینترنت چندکاربره بخرید و محدودیت ترافیک مصرفی هریک از زیرشاخه های خود را به هر میزان که مایلید تنظیم کنید دانلود رایگان از [LINK_REMOVED]","spam"
"برای امروزت یه پیشوازانتخاب کن مهم اینه که تفاوتی در امروز ایجاد کنی محسن یگانه خیابونا [LINK_REMOVED] محسن چاوشی هر روز پاییزه [LINK_REMOVED] ارسال کدبه تومان","spam"
"کد شارژ ریالی اگرکد شارژراکامل نمیبینید عدد راارسال وشانس خود راامتحان کنید عضویت در سرویس به روز تومن","spam"
"سرویس یادگیری انگلیسی یادگیری انگلیسی وشانس برنده شدن جوایز ارزشمند باپاسخ به سؤالات روزانه عضویت با ارسال","spam"
"شارژ بدون قرعه کشی برد تومان دعوت حداقل نفر و برد تومان دعوت نفروبرد تومان باارسال","spam"
"شماره های رند ایرانسل را از دست ندهید [LINK_REMOVED]","spam"
"مشترک گرامی بسته اینترنت نامحدود یک ساعته با هزینه ریال فعال شد برای استفاده از بسته اینترنتی خود اینترنت دستگاه خود را یکبار خاموش و مجددا روشن کنید اطلاع از حساب اینترنت همراه با شماره گیری کد زیر و یا ازطریق برنامه کاربردی ایرانسل من دانلود از [LINK_REMOVED] میتوانیدعلاوه برخرید بسته برای خود آن رابه دوستانتان نیزهدیه دهید ازطریق ایرانسل من ویا شماره گیری","spam"
"محمدرضاگلزار و بنیامین درپرفروشترین فیلم سینمای ایران وهند قرعه کشی یک خودرو باارسال به و عضویت درسرویس سلام بمبئی تومن","spam"
"عجب رسمیه رسم زمونه قصه برگ و باد خزونه رسول نجفیان رسم زمونه احسان خواجه امیری زمونه پیمان یزدانیان آب و اتش قیمت تومن ارسال کد به دانلود بیشتر شانس بیشتر","spam"
"مشترک گرامی بسته نامحدود سه ساعته تا صبح با هزینه ریال فعال شد برای استفاده از بسته اینترنتی خود اینترنت دستگاه خود را یکبار خاموش و مجددا روشن کنید اطلاع از حساب اینترنت همراه با شماره گیری کد زیر و یا ازطریق برنامه کاربردی ایرانسل من دانلود از [LINK_REMOVED] میتوانیدعلاوه برخرید بسته برای خود آن رابه دوستانتان نیزهدیه دهید ازطریق ایرانسل من ویا شماره گیری","spam"
"ازخط ایرانسل خط اعتباری دوستانتان راشارژ کنیدیا صورتحساب خط دائمی شان را بپردازید","spam"
"یه دنیا بازی هیجان انگیز و جایزه [LINK_REMOVED]","spam"
"تاحالا شده حرف دلت رو نتونی بزنی میدونی راهش چیه حرفت رو توپیشوازت بزنی پیشوازهایی با جدیدترین اثر محمد علیزاده چهل درجه یه آدم دیگه ارسال کد به تومان","spam"
"با ارسال ترفندهای یک آشپز حرفه ای رو یاد بگیر عضویت در سرویس دستپخت خوشمزه تومان","spam"
"این روزا همه پیشواز فعال میکنن و [ENGLISH]برنده میشن شما چطور چاووشی کافه شلوغ یراحی ندارمت جهانبخش کجایی ارسال به تومان دانلود بیشتر شانس بیشتر شانس بیشتر با","spam"
"ایرانسلی عزیز با شماره گیری تلفن گویای رایگان برای دوستان ایرانسلی و غیر ایرانسلی خود پیامک صوتی ارسال نمایید","spam"
"سریال میوه ممنوعه در زوم ایرانسل اشتراک ویژه با ارسال","spam"
"دقیقه مکالمه داخل شبکه دقیقه مکالمه خارج شبکه پیامک فارسی داخل شبکه پیامک فارسی خارج شبکه روزه ت فعالسازی","spam"
"بسته ترکیبی شارژواینترنت [ENGLISH]اینترنت هدیه دریافت کنید ومراحل شارژرابا دریافت محتوا طی کنید ارسال عضویت سرویس گیتی تومن","spam"
"زمستان با هدایاو پیشنهادهای تشویقی جدیدومتنوع میزبان شماهستیم به مابپیوندید دریافت جزییات جشنواره زمستان با ارسال رایگان به","spam"
"بیش از تخفیف مودم[ENGLISH] اینترنت نسل ثابت [LINK_REMOVED]","spam"
"با روزعضویت رایگان بازیک درقرعه کشی [ENGLISH] [ENGLISH] شرکت کن باارسال عدد ورودبه سایت بازیک [LINK_REMOVED] بعداز روز روزی تومان","spam"
"میخوای وقتی مخاطبات بهت زنگ میزنن یه پیغام جالب هم ببینن مثل ســــــــــــــــــــــــــــــــــلام","spam"
"انتخاب شماچیست مکالمه پیامک اینترنت بسته بسازید تخفیف بگیرید بااتمام حجم اینترنت ازاعتبارمکالمه برای اینترنت استفاده کنیدوبرعکس [LINK_REMOVED]","spam"
"مشترک عزیز آخرین مهلت دریافت تومن شارژهدیه تنهاباارسال عضوشووبعدش شارژشو این طرح صدتومنی برای هزارنفراول سرویس سفرنامه می باشد","spam"
"مشترک چند تا آهنگ پیشواز بشنو و یکی رو انتخاب کن دریافت باارسال رایگان وعضویت درسرویس پیشخوان صوتی صد تومان","spam"
"شماره شماجهت دریافت شارژرایگان ریالی سرویس صدوبیست تومنی نتایج انتخاب شده است جهت تاییدعضویت راارسال فرمایید فقط امروز","spam"
"وعده ما همگی صبح فردا راهپیمایی بهمن","ham"
"هیچ چیزی بهتر از جایگزینی یه پیشواز عالی با یه انتظار طولانی و صدای بوق بوق خسته کننده نیست پس زودتر پیشوازهای زیر رو فعال کن چاووشی کافه شلوغ یراحی ندارمت","spam"
"عجب هوایی دوست داری پیشوازاتم به خوبی هوا باشند حامد همایون چتر خیس","spam"
"لذت استفاده ازاینترنت با ایرانسل گیگ ماهانه فقط ت","spam"
"اینترنت پرسرعت بمدت هفته ازساعت صبح تا ظهررایگان شد میزان استفاده [ENGLISH] باارسال بادریافت محتواازسرویس تقویم آن رادریافت کن عضویت تومن","spam"
"سرویس یادگیری انگلیسی یادگیری انگلیسی و شانس برنده شدن جوایز ارزشمند با پاسخ به سؤالات روزانه عضویت با ارسال به پیامی تومان","spam"
"تاشنبه هرخریدازاپلیکیشن آپ شانس شمش گرمی بهمن تخفیف زودفود","spam"
"کدومو میخوای از کجا بفهمم بیمه ام رد شده مشاهده سابقه بیمه برای آگاهی از نحوه استعلام کدشو بگو پیامی تومن عضویت سرویس پرسون","spam"
"پیغام صوتی شما با موفقیت ذخیره شد جهت شنیدن آن با ارسال عضو سرویس کافه سوال شویدجوایز کارت هدیه تومانی تومان","spam"
"با پیشوازهای زیر حالوهوای دوستاتو خوب کن بنیامین عاشقی با تو مرتضی پاشایی نفس بهنام صفوی دنیاموعوض کن ارسال کد به تومان همین حالا با تماس بگیر و جدیدترین پیشوازها را دانلود کن","spam"
"کاشف برق ادیسون فارادی اشتراک اپ شارژبازی روزی سیصدتومن تا ماه","spam"
"شارژ تومانی نامحدود برنده شوید فقط نفر را دعوت کنید با ارسال","spam"
"تندیس دلنشین ترین مکالمه هم تعلق میگیره به مکالمه ی هر کسی که به شما زنگ میزنه و پیشوازتون یکی از این هاست وقته عشقه خوشبختی چه عشقی ارسال کد به تومان","spam"
"عجب برفی داره میاد دوست داری دوستاتو با پیشوازهای برفی به برف بازی دعوت کنی فهیم ممتازی برف محسن چاوشی تو برف و بارونی مهدی یراحی سرما نزدیکه","spam"
"دیریست که دلدار پیامی نفرستاد نفس عمیق بکش حالا","spam"
"چند رکورد جدید به کتاب گینس اضافه شده است باارسال رایگان","spam"
"در جشنواره زمستانه چارخونه فیلم ببین به سوالات جواب بده و برلیانس ببر رایگان دانلود کنید [LINK_REMOVED]","spam"
"یوسف گمگشته باز آید به کنعان غم مخور چشمتو ببند و نیت کن حالا رو بفرست ایشالا که خیره عضو سرویس حافظ شو تومان","spam"
"خنده دار ترین وجدیدترین کمدی حسن ریوندی برج میلاد [LINK_REMOVED]","spam"
"آخرین روزای سرد زمستون رو با پیشوازهای آلبوم مهدی یراحی تجربه کنید سرما نزدیکه نگو نگفتی شال گردن نفس ارسال به تومان با شماره گیری جدیدترین و پرطرفدارترین پیشوازها را بشنوید","spam"
"بازی کن [ENGLISH] ببر ارسال رایگان ودانلود اپ[ENGLISH] روزی تومن تا ماه مبنا","spam"
"سرویس گل اتلتیکو بارسا بازی رقابت و جواب به سوالات فوتبال اروپا همراه باشانس برد میلیون تومان عضویت باارسال","spam"
"شارژرایگان فوری ارسال","spam"
"می خوای بدونی در روزهای انقلاب بر مردم ما چه گذشت دریافت تصاویر با ارسال و عضویت در سرویس روزنامه دیواری تومان","spam"
"میوه مورد علاقتو بگو تا شخصیتتوبگم هلو سیب پرتقال موز گیلاس گلابی نارنگی و در اپ سنجض عضوشو روزی تومن تا ماه","spam"
"بیش از تخفیف مودم [ENGLISH] و مودم [ENGLISH] اینترنت نسل ثابت [LINK_REMOVED] [ENGLISH] [ENGLISH]","spam"
"الو چرا هیچی نمیگی پس با این پیشوازی که تو گذاشتی حرف نمیمونه بزنم این قسمت پیشواز ناطق حامد همایون شیدایی","spam"
"درگاهی برای آشنایی بااپلیکیشنهای محبوب ایرانسل تنهابا شماره گیری","spam"
"نمیتونی جواب تلفن دوستت روبدی به جای صدای بوق آهنگی ازامیرتاجیک بهش هدیه بده ستاره نم نم بارون تومن ارسال کدبه با شماره گیری جدیدترین و پرطرفدارترین پیشوازها را بشنوید","spam"
"تومن شارژ با اشتراک در اپ نسیم بگیر بادعوت ازدوستات هم میتونی یه شارژ تومنی بیشترهدیه بگیری ارسال","spam"
"با یه پیشنهاد دوستانه از ایرانسل اینترنت هدیه بگیر با شماره گیری میتوانید به دوستانتان بسته اینترنت پیشنهاد کنید در صورت خرید بسته پیشنهادی شما توسط دوستانتان یک بسته اینترنت هدیه میگیرید","spam"
"شماایرانسلی خوش حساب هستید [ENGLISH] اعتباراینترنت هدیه شماست بادریافت محتوااین بسته رافعال کنید راارسال کنید عضویت سرویس حدس تومن","spam"
"شارژ رایگان شما برای شماره [ENGLISH] آماده است برای دریافت عدد را به ارسال فرمایید باعضویت دراپ شارژ بازی روزی سیصدتومان تا یک ماه","spam"
"این هدیه برای شماست میلیون تومان شارژرایگان باارسال عدد واشتراک درسرویس تومانی ستاره ها در قرعه کشی شرکت وبرنده شارژ شوید","spam"
"یعنی یک آدم شاد اینجا نیست که یه پیشواز نارنجی پرانرژی و پرجنب و جوش انتخاب کنه رضا صادقی زنده باد عشق بابک جهانبخش تو رو دوست دارم حامد همایون مردم شهر ارسال کد به تومان","spam"
"مرگ پایان راه یک چریک است مبارزی که راه را اشتباهی رفته است فیلم سیانور را در زوم ببینید اشتراک ویژه با ارسال روزی تومان","spam"
"تحول زندگی سخن پیشوایان عضویت درسرویس نور باارسال به قیمت تومان","spam"
"کاشف برق ادیسون فارادی بااشتراک دراپ شارژبازی روزی سیصدتومن ماهه","spam"
"پیشنهادهای ویژه اخبار جذاب و مطالب متنوع در تلگرام ایرانسل [LINK_REMOVED]","spam"
"آیامیدانید بلندترین آبشار خاورمیانه درایران است میپرسی کجا سرویس توریست عضویت باارسال قیمت تومان","spam"
"نفس باد صبا مشک فشان خواهد شد عالم پیر دگرباره جوان خواهد شد عضویت در سرویس فال حافظ با ارسال تومان","spam"
"شماایرانسلی خوش حساب هستید [ENGLISH]اعتباراینترنت هدیه شماست بادریافت محتوااین بسته فعال میشود راارسال کنید عضویت سرویس حدس تومن","spam"
"پیش بینی کن جایزه ببر پنجاه میلیون ریال جایزه در سرویس جذاب پیش بینی سوارکاری برای شما عضویت رایگان به هرپیش بینی تومان","spam"
"خیلیا انتخابشون سفیده چون آرومن و صبروحوصلشون زیاده اتفاقا این پیشوازهای امروز هم سفیدن آرامش بخش آرامش زمزمه شبانه اوج آسمان ارسال کد به تومان","spam"
"ایرانسلی عزیز مشارکت درساخت وتوسعه صحن وشبستان حضرت زهرا س درحرم مطهرامام علی ع با ارسال","spam"
"فقط با هزارتومان هزارتومان شارژتماس ایرانسلی هدیه بگیر فرصت محدودتاپایان هفته فعالسازی بااولین فعالیت درشبکه","spam"
"هدیه شبکه اجتماعی نسیم شارژهای تومنی و هزار تومنی بدون قرعه کشی ویژه کمپین شهادت حضرت فاطمه باارسال","spam"
"فقط امروز تومن شارژ رایگان برای همه بدون قرعه کشی باارسال عدد و عضویت در اپ مذهبی مهستان روزی تومن ماه","spam"
"گرتومی خواهی مسلمان زیستن نیست ممکن جزبه قرآن زیستن عضویت درسرویس هرروزباخداودریافت آیه وحدیث روزخودراآسمانی کنید باارسال","spam"
"شماایرانسلی خوش حساب هستید [ENGLISH]اعتباراینترنت هدیه شماست بادریافت محتوا این بسته فعال میشود راارسال کنید عضویت سرویس حدس تومن","spam"
