text,label
سلام خانم احمدی، فایل مستندات فنی را پیوست کردم. لطفا تا شنبه بررسی کنید. ممنون,ham
فروش فوق‌العاده کفش! ۵۰٪ تخفیف. ارسال رایگان. تا پایان امروز.,spam
همراه عزیز بانک سپه، کارت هدیه شما نیاز به تمدید دارد. جهت جلوگیری از قطع، روی لینک زیر کلیک کنید.,spam
تبریک! شما برنده کمک هزینه سفر شدید. فرم دریافت را تکمیل کنید.,spam
کاربر محترم بانک صادرات، کارت شما در انتظار تایید است. برای جلوگیری از مسدود شدن، اطلاعات خود را تایید کنید.,spam
با سلام، پیش فاکتور شماره 5393 صادر شد. در صورت مغایرت اطلاع دهید. با تشکر,ham
ok پس فردا هماهنگم,ham
فروش ویژه پوشاک با ۶۰ درصد تخفیف فقط تا امشب. همین الان سفارش دهید و رایگان تحویل بگیرید.,spam
سرمایه گذاری تضمینی با سود هفتگی ۱۰٪. مشاوره اولیه بدون هزینه.,spam
فروش ویژه مبلمان با ۸۰ درصد تخفیف فقط تا ۴۸ ساعت آینده. همین الان سفارش دهید و رایگان تحویل بگیرید.,spam
سلام، نمره میانترم کی اعلام میشه؟,ham
پیرو پیگیری، پیش فاکتور پروژه ب ارسال شد.,ham
همکاران گرامی، تخفیف بیمه تکمیلی امسال اعمال شد. جزئیات در سامانه منابع انسانی است.,ham
سفته شما صادر شده است. جهت جلوگیری از جریمه فورا اقدام کنید.,spam
سلام، برای شرکت در دوره رایگان مهارت های نرم لطفا با واحد آموزش هماهنگ کنید.,ham
ok، فردا میبینمت. thanks,ham
سهام عدالت شما دارای بدهی است. جهت جلوگیری از مسدودی فورا اقدام کنید.,spam
سلام استاد، نمره پروژه من ثبت نشده. ممکنه بررسی کنید؟,ham
فروش فوق‌العاده لوازم ورزشی! ۸۰٪ تخفیف. ارسال رایگان. تا پایان امروز.,spam
همکاران گرامی، طرح تخفیف کارکنان در سامانه داخلی بارگذاری شد.,ham
سلام، جلسه شنبه ساعت 13 در اتاق کنفرانس برگزار می شود. لطفا حضور داشته باشید.,ham
قرارداد رو امضا کردم، اسکنش رو الان می فرستم.,ham
ممنون بابت کمکت، واقعا لطف کردی.,ham
سلام آقای حسینی، فایل برآورد هزینه را پیوست کردم. لطفا تا شنبه بررسی کنید. ممنون,ham
"daramad millioni az internet, sabtenam kon",spam
"vam fori bedune zamen, hamin hala msg bede",spam
با سلام، فاکتور خرید شماره 7467 صادر شد. در صورت مغایرت اطلاع دهید. با تشکر,ham
یادآوری: مهلت ثبت نام کلاس زبان رایگان ویژه کارکنان تا یکشنبه تمدید شد.,ham
🎉 وام فوری نقدی ⏰ فقط با یک کلیک همین حالا,spam
سرمایه گذاری امن با سود ماهانه تضمینی. مشاوره اولیه بدون هزینه.,spam
سلام خانم کریمی، فایل لیست حضور را پیوست کردم. لطفا تا شنبه بررسی کنید. ممنون,ham
همکاران گرامی، طرح رفاهی کارکنان در سامانه داخلی بارگذاری شد.,ham
تخفیف ویژه فقط ا م ر و ز کلیک کنید,spam
با سلام، پیش فاکتور شماره 1771 صادر شد. در صورت مغایرت اطلاع دهید. با تشکر,ham
ok، فردا میبینمت. thanks,ham
گواهی مالیاتی شما دارای بدهی است. جهت جلوگیری از جریمه فورا اقدام کنید.,spam
پیرو مذاکره، قیمت پیشنهادی تامین کالا به همراه شرایط ارسال خدمتتان ارسال گردید.,ham
پیرو پیگیری، پیش فاکتور پروژه الف ارسال شد.,ham
سلام، ثبت نام دوره آموزشی رایگان ویژه کارکنان باز است.,ham
سلام، ثبت نام کارگاه مهارت رایگان ویژه کارکنان باز است.,ham
جایزه بزرگ جشنواره به شماره شما تعلق گرفت. جهت دریافت جایزه روی لینک بزنید.,spam
سلام خانم احمدی، فایل پیش نویس قرارداد را پیوست کردم. لطفا تا پایان هفته بررسی کنید. ممنون,ham
سلام آقای محمدی، فایل گزارش ماهانه را پیوست کردم. لطفا تا شنبه بررسی کنید. ممنون,ham
ممنون بابت کمکت، واقعا لطف کردی.,ham
کار در منزل ماهی ۸۰ میلیون درآمد داشته باشید. همین حالا شروع کنید.,spam
منتظرتم,ham
کاربر محترم، بسته اینترنت شما در انتظار تایید است. برای جلوگیری از مسدود شدن، مشخصات را به‌روزرسانی کنید.,spam
با سلام، فاکتور خرید شماره 4076 صادر شد. در صورت مغایرت اطلاع دهید. با تشکر,ham
سلام، جلسه شنبه ساعت 9 در سالن جلسات برگزار می شود. لطفا حضور داشته باشید.,ham
باشه حتما، فردا هماهنگ می کنم.,ham
فروش ویژه موبایل با ۳۰ درصد تخفیف فقط تا امشب. همین الان سفارش دهید و رایگان تحویل بگیرید.,spam
فرصت ویژه ارز دیجیتال. سود ۳۰٪ ماهانه. ظرفیت محدود. عضویت در کانال.,spam
فرصت ویژه بیت کوین. سود ۴۰٪ ماهانه. ظرفیت محدود. عضویت در کانال.,spam
ok، فردا میبینمت. thanks,ham
barande shodid! jayezeton ro begirid,spam
سلام آقای رضایی، فایل مغایرت حساب را پیوست کردم. لطفا تا دوشنبه بررسی کنید. ممنون,ham
سرمایه گذاری مطمئن با سود ماهانه تضمینی. مشاوره اولیه بدون هزینه.,spam
پیرو تماس تلفنی، پیشنهاد قیمت پروژه را ارسال کردم. منتظر نظر شما هستم.,ham
یارانه شما دارای بدهی است. جهت جلوگیری از جریمه فورا اقدام کنید.,spam
برنده شدید جایزه خود را دریافت ک ن ی د,spam
مشترک گرامی، کارت هدیه شما نیاز به بازبینی دارد. در غیر این صورت حساب مسدود می‌شود، اطلاعات کارت را وارد نمایید.,spam
تبریک ویژه شما برنده ۱۰۰ میلیون ریال شدید. فرم دریافت را تکمیل کنید.,spam
فرصت ویژه فارکس. سود ۴۰٪ ماهانه. ظرفیت محدود. عضویت در کانال.,spam
کسب درآمد روزانه از اینترنت بدون مدرک! ثبت نام رایگان، ظرفیت محدود.,spam
با سلام، فاکتور خرید شماره 2508 صادر شد. در صورت مغایرت اطلاع دهید. با تشکر,ham
سلام دکتر علوی، فایل نتایج نظرسنجی را پیوست کردم. لطفا تا شنبه بررسی کنید. ممنون,ham
کسب درآمد میلیونی از خانه بدون تجربه! ثبت نام رایگان، ظرفیت محدود.,spam
سرمایه گذاری مطمئن با سود هفتگی تضمینی. مشاوره اولیه بدون هزینه.,spam
با سلام، پیش فاکتور شماره 7462 صادر شد. در صورت مغایرت اطلاع دهید. با تشکر,ham
گزارش فروش ویژه فصلی فروشگاه آماده است و در جلسه هیئت مدیره ارائه خواهد شد.,ham
پیرو پیگیری، پیش فاکتور پروژه ب ارسال شد.,ham
گزارش فروش ویژه فصلی فروشگاه آماده است و در جلسه هیئت مدیره ارائه خواهد شد.,ham
کجایی؟,ham
فروش ویژه کفش با ۳۰ درصد تخفیف فقط تا امشب. همین الان سفارش دهید و رایگان تحویل بگیرید.,spam
سلام خانم کریمی، فایل نتایج نظرسنجی را پیوست کردم. لطفا تا فردا بررسی کنید. ممنون,ham
سلام، جلسه پنجشنبه ساعت 14 در سالن جلسات برگزار می شود. لطفا حضور داشته باشید.,ham
همکاران گرامی، طرح رفاهی کارکنان در سامانه داخلی بارگذاری شد.,ham
ممنون که وقت گذاشتید استاد.,ham
باشه,ham
یادآوری: مهلت ثبت نام کلاس زبان رایگان ویژه کارکنان تا یکشنبه تمدید شد.,ham
بدون سرمایه ماهی ۲۰ میلیون درآمد داشته باشید. همین حالا شروع کنید.,spam
سلام خانم کریمی، فایل لیست حضور را پیوست کردم. لطفا تا شنبه بررسی کنید. ممنون,ham
"daramad millioni az internet, sabtenam kon",spam
کسب درآمد روزانه از خانه بدون سرمایه! ثبت نام رایگان، ظرفیت محدود.,spam
"sarmaye gozari ba سود تضمینی, message bede",spam
فروش ویژه لوازم خانگی با ۴۰ درصد تخفیف فقط تا امشب. همین الان سفارش دهید و رایگان تحویل بگیرید.,spam
فروش ویژه لوازم خانگی با ۷۰ درصد تخفیف فقط تا فردا. همین الان سفارش دهید و رایگان تحویل بگیرید.,spam
سلام، جلسه پنجشنبه ساعت 17 در سالن جلسات برگزار می شود. لطفا حضور داشته باشید.,ham
مرسی، دریافت شد. thanks,ham
کار در منزل ماهی ۳۰ میلیون درآمد داشته باشید. همین حالا شروع کنید.,spam
کجا قراره بریم؟,ham
کاربر محترم ایرانسل، کارت شما مسدود شده است. در غیر این صورت حساب مسدود می‌شود، مشخصات را به‌روزرسانی کنید.,spam
سلام، نمره میانترم کی اعلام میشه؟,ham
پیرو مذاکره، قیمت پیشنهادی تامین کالا به همراه شرایط ارسال خدمتتان ارسال گردید.,ham
با سلام، پیش فاکتور شماره 8062 صادر شد. در صورت مغایرت اطلاع دهید. با تشکر,ham
فروش ویژه موبایل با ۷۰ درصد تخفیف فقط تا امشب. همین الان سفارش دهید و رایگان تحویل بگیرید.,spam
سرمایه گذاری تضمینی با سود روزانه تضمینی. مشاوره اولیه بدون هزینه.,spam
گواهی مالیاتی شما دارای بدهی است. جهت جلوگیری از ارجاع به مراجع قضایی فورا اقدام کنید.,spam
باشه حتما، فردا هماهنگ می کنم.,ham
وام فوری ب د و ن ضامن همین حالا,spam
تبریک ویژه شما برنده گوشی هوشمند شدید. فرم دریافت را تکمیل کنید.,spam
همکاران گرامی، طرح بیمه تکمیلی کارکنان در سامانه داخلی بارگذاری شد.,ham
فرصت ویژه ارز دیجیتال. سود ۳۰٪ ماهانه. ظرفیت محدود. عضویت در کانال.,spam
🔥 وام فوری بدون چک 💰 فقط با کارت ملی همین حالا,spam
هنوز بیداری؟,ham
سرمایه گذاری امن با سود هفتگی تضمینی. مشاوره اولیه بدون هزینه.,spam
فروش ویژه لوازم ورزشی با ۵۰ درصد تخفیف فقط تا فردا. همین الان سفارش دهید و رایگان تحویل بگیرید.,spam
jayeze 50 millioni! baraye daryaft click kon,spam
🔥 وام فوری بدون ضامن 🔥 فقط با یک کلیک همین حالا,spam
سلام آقای حسینی، فایل گزارش ماهانه را پیوست کردم. لطفا تا پایان هفته بررسی کنید. ممنون,ham
خبر خوش! شما برنده یک خودروی سواری شدید. فرم دریافت را تکمیل کنید.,spam
کاربر محترم بانک سپه، حساب بانکی شما غیرفعال شده است. در غیر این صورت حساب مسدود می‌شود، اطلاعات کارت را وارد نمایید.,spam
یادآوری: جلسه کمیته مالی فردا برگزار می گردد.,ham
سلام، رسیدم خونه. خبرت می کنم.,ham
گواهی مالیاتی شما در انتظار اقدام است. جهت جلوگیری از جریمه فورا اقدام کنید.,spam
عزیز، کارت شما غیرفعال شده است. برای ادامه استفاده، اطلاعات کارت را وارد نمایید.,spam
مژده! شما برنده ۱۰۰ میلیون ریال شدید. برای دریافت همین حالا کلیک کنید.,spam
سلام، برنده مسابقه کتابخوانی کتابخانه شرکت مشخص شد. اسامی در کانال داخلی اعلام می گردد.,ham
سلام، جلسه شنبه ساعت 11 در اتاق کنفرانس برگزار می شود. لطفا حضور داشته باشید.,ham
یادآوری: جلسه کمیته انضباطی فردا برگزار می گردد.,ham
"daramad millioni az internet, sabtenam kon",spam
سلام آقای رضایی، فایل پیش نویس قرارداد را پیوست کردم. لطفا تا شنبه بررسی کنید. ممنون,ham
ابلاغیه قضایی شما صادر شده است. جهت جلوگیری از جریمه فورا اقدام کنید.,spam
"ghore kashi bozorg! shoma barande shodid, click konid",spam
سلام، جلسه پنجشنبه ساعت 10 در اتاق کنفرانس برگزار می شود. لطفا حضور داشته باشید.,ham
قربونت، ممنون از همه چی.,ham
حراج لوازم ورزشی! ۷۰٪ تخفیف. ارسال رایگان. تعداد محدود.,spam
مشترک گرامی رایتل، کارت هدیه شما مسدود شده است. برای ادامه استفاده، اطلاعات خود را تایید کنید.,spam
جایزه بزرگ جشنواره به شماره شما تعلق گرفت. برای هماهنگی دریافت تماس بگیرید.,spam
گزارش فروش ویژه فصلی فروشگاه آماده است و در جلسه هیئت مدیره ارائه خواهد شد.,ham
فروش ویژه مبلمان با ۵۰ درصد تخفیف فقط تا فردا. همین الان سفارش دهید و رایگان تحویل بگیرید.,spam
کسب درآمد روزانه از تلگرام بدون مدرک! ثبت نام رایگان، ظرفیت محدود.,spam
سلام خانم کریمی، فایل پیش نویس قرارداد را پیوست کردم. لطفا تا پایان هفته بررسی کنید. ممنون,ham
وام فوری بدون ضامن همین ح ا ل ا,spam
کسب درآمد در منزل از تلگرام بدون تجربه! ثبت نام رایگان، ظرفیت محدود.,spam
جایزه بزرگ جشنواره به شماره شما تعلق گرفت. فرم دریافت را تکمیل کنید.,spam
سرمایه گذاری امن با سود ماهانه تضمینی. مشاوره اولیه بدون هزینه.,spam
فایل تمرین رو آپلود کردم، چک کنید لطفا.,ham
تبریک ویژه شما برنده ۵۰ میلیون تومان شدید. فرم دریافت را تکمیل کنید.,spam
مشترک گرامی بانک ملی، حساب کاربری شما غیرفعال شده است. برای جلوگیری از مسدود شدن، رمز پویا را ارسال کنید.,spam
چشم,ham
فروش ویژه لوازم خانگی با ۷۰ درصد تخفیف فقط تا فردا. همین الان سفارش دهید و رایگان تحویل بگیرید.,spam
🔥 وام فوری بدون چک 💰 فقط با یک کلیک همین حالا,spam
مرسوله پستی شما صادر شده است. جهت جلوگیری از مسدودی فورا اقدام کنید.,spam
جایزه بزرگ جشنواره به شماره شما تعلق گرفت. عدد ۱ را به ۳۰۰۰ بفرستید.,spam
با سلام، پیش فاکتور شماره 7376 صادر شد. در صورت مغایرت اطلاع دهید. با تشکر,ham
مشترک گرامی همراه اول، بسته اینترنت شما نیاز به تمدید دارد. برای ادامه استفاده، اطلاعات کارت را وارد نمایید.,spam
خبر خوش! شما برنده کمک هزینه سفر شدید. برای هماهنگی دریافت تماس بگیرید.,spam
مشترک گرامی، حساب بانکی شما مسدود شده است. در غیر این صورت حساب مسدود می‌شود، مشخصات را به‌روزرسانی کنید.,spam
مژده! شما برنده ۱۰ میلیون تومان شدید. برای هماهنگی دریافت تماس بگیرید.,spam
با خبر شدیم شما برنده ۱۰۰ میلیون ریال شدید. جهت دریافت جایزه روی لینک بزنید.,spam
سرمایه گذاری امن با سود روزانه ۲۰٪. مشاوره اولیه بدون هزینه.,spam
قربونت، ممنون از همه چی.,ham
جایزه بزرگ قرعه کشی به شماره شما تعلق گرفت. برای هماهنگی دریافت تماس بگیرید.,spam
"takhfif vizhe faghat emshab, click konid",spam
بدون سرمایه ماهی ۳۰ میلیون درآمد داشته باشید. همین حالا شروع کنید.,spam
خبر خوش! شما برنده یک خودروی سواری شدید. برای دریافت همین حالا کلیک کنید.,spam
خداحافظ,ham
✅ وام فوری بدون ضامن ✅ فقط با شماره تماس همین حالا,spam
🎁 وام فوری بدون ضامن ⏰ فقط با شماره تماس همین حالا,spam
جشنواره فروش لپ تاپ! ۵۰٪ تخفیف. ارسال رایگان. تا پایان امروز.,spam
فروش فوق‌العاده موبایل! ۴۰٪ تخفیف. ارسال رایگان. تا پایان امروز.,spam
فروش ویژه لپ تاپ با ۶۰ درصد تخفیف فقط تا ۴۸ ساعت آینده. همین الان سفارش دهید و رایگان تحویل بگیرید.,spam
کسب درآمد روزانه از تلگرام بدون مدرک! ثبت نام رایگان، ظرفیت محدود.,spam
jayeze 50 millioni! baraye daryaft click kon,spam
باشه حتما، فردا هماهنگ می کنم.,ham
سلام، ثبت نام دوره آموزشی رایگان تیم فنی تا پنجشنبه باز است. لطفا فرم را تکمیل کنید.,ham
سرمایه گذاری امن با سود ماهانه ۳۰٪. مشاوره اولیه بدون هزینه.,spam
با سلام، فاکتور خرید شماره 9292 صادر شد. در صورت مغایرت اطلاع دهید. با تشکر,ham
فرصت ویژه ترید. سود ۳۰٪ ماهانه. ظرفیت محدود. عضویت در کانال.,spam
سلام، ثبت نام دوره آموزشی رایگان ویژه کارکنان باز است.,ham
کار داری زنگ بزن,ham
خداحافظ,ham
با سلام، قرعه کشی داخلی بین کارکنان برگزار شد و لیست برندگان در تابلو اعلانات است.,ham
خوبی؟,ham
🎁 وام فوری با کارت ملی 🔥 فقط با کارت ملی همین حالا,spam
خبر خوش! شما برنده گوشی هوشمند شدید. عدد ۱ را به ۳۰۰۰ بفرستید.,spam
hi، خوبی؟,ham
دسته چک شما صادر شده است. جهت جلوگیری از جریمه فورا اقدام کنید.,spam
فرصت ویژه فارکس. سود ۲۵٪ ماهانه. ظرفیت محدود. عضویت در کانال.,spam
سلام استاد، خسته نباشید. یه سوال داشتم.,ham
بدون تجربه ماهی ۲۰ میلیون درآمد داشته باشید. همین حالا شروع کنید.,spam
سلام، برای شرکت در دوره رایگان مهارت های نرم لطفا با واحد آموزش هماهنگ کنید.,ham
خبر خوش! شما برنده ۱۰ میلیون تومان شدید. برای دریافت همین حالا کلیک کنید.,spam
همکاران گرامی، طرح رفاهی کارکنان در سامانه داخلی بارگذاری شد.,ham
لطفا فرم نظرسنجی رضایت کارکنان را تا پایان هفته تکمیل فرمایید. با تشکر از مشارکت شما.,ham
حراج عطر و ادکلن! ۳۰٪ تخفیف. ارسال رایگان. تعداد محدود.,spam
قرارداد رو امضا کردم، اسکنش رو الان می فرستم.,ham
جایزه بزرگ قرعه کشی به شماره شما تعلق گرفت. عدد ۱ را به ۳۰۰۰ بفرستید.,spam
عزیز بانک صادرات، کارت شما معلق شده است. برای جلوگیری از مسدود شدن، اطلاعات کارت را وارد نمایید.,spam
