"text","label"
"شهروند گرامی، نوبت تعویض کارت ملی شما ثبت شد. برای مشاهده جزئیات به سامانه مراجعه کنید.","ham"
"این پیام رو برای 12 نفر بفرست وگرنه ضرر می‌کنی.","spam"
"مشترک عزیز، فایل «گزارش حسابرسی» در گوگل‌درایو به اشتراک گذاشته شد. برای دانلود با حساب خود وارد شوید.","spam"
"با سلام، مشترک گرامی، شما واجد شرایط دریافت 50 گیگ اینترنت رایگان هستید. برای فعال‌سازی، کد فعال‌سازی سیم‌کارت را وارد کنید.","spam"
"مشتری گرامی، فعالیت مشکوک در حساب شما شناسایی شد. برای امنیت بیشتر، هویت خود را تا چند ساعت آینده تأیید کنید.","spam"
"با سلام، ثبت‌نام کارگاه رایگان بورس تا فردا ادامه دارد. ظرفیت در حال تکمیل است، عجله کنید.","spam"
"سلام، دوره‌ای که در آن ثبت‌نام کرده بودید پنجشنبه آغاز می‌شود. لینک ورود در پروفایل شماست.","ham"
"مشتری گرامی، متقاضی گرامی، درخواست مهاجرت شما تأیید شد. برای ادامه مراحل، مبلغ ۲۰۰ هزار تومان هزینه دبیرخانه واریز کنید.","spam"
"کاربر گرامی، تبریک! شما برنده خوش‌شانس این هفته هستید. برای مشاهده جایزه وارد شوید.","spam"
"سلام، امتیازهای باشگاه شما در چند ساعت آینده منقضی می‌شوند. برای تبدیل آن‌ها به تخفیف اقدام کنید.","spam"
"مشتری گرامی، دوره رایگان کسب درآمد آنلاین امروز برگزار می‌شود. برای رزرو صندلی عدد ۱ را بفرستید.","spam"
"با تشکر از حضور شما در کارگاه آموزشی، گواهی شرکت در پنل شما قرار گرفت.","ham"
"با سلام، اشتراک شما تمدید شد و تا پایان دوره معتبر است. از همراهی شما سپاسگزاریم.","ham"
"همراه گرامی، کارگزار محترم، قوانین جدید مالیاتی نیازمند تأیید مجدد حساب معاملاتی شماست. در صورت عدم اقدام تا چند ساعت آینده حساب مسدود می‌شود.","spam"
"کد تأییدی که الان برایتان آمد را برای من بفرستید تا فعال‌سازی مجدد شما را برگردانم.","spam"
"سلام، فرصت شغلی دورکاری با درآمد ثابت ماهانه برای شما رزرو شده است. جهت فعال‌سازی، اطلاعات تماس خود را بفرستید.","spam"
"سلام، فایل «قرارداد همکاری» در گوگل‌درایو به اشتراک گذاشته شد. برای دانلود با حساب خود وارد شوید.","spam"
"با سلام، یک پیام جدید درباره پرونده مالی شما ثبت شده است. برای مشاهده و جلوگیری از تأخیر، وارد سامانه شوید.","spam"
"مشترک عزیز، با تشکر از حضور شما در کارگاه آموزشی، گواهی شرکت در پنل شما قرار گرفت.","ham"
"کد تأییدی که الان برایتان آمد را برای من بفرستید تا فعال‌سازی مجدد شما را برگردانم.","spam"
"کاربر عزیز، امتیازهای باشگاه شما در پایان امروز منقضی می‌شوند. برای تبدیل آن‌ها به تخفیف اقدام کنید. همین حالا اقدام کنید.","spam"
"گوشی شما ویروسی شده است! برای پاکسازی فوری، برنامه امنیتی را نصب کنید.","spam"
"مشترک عزیز، هشدار: باتری گوشی شما به شدت آسیب دیده است. همین حالا نرم‌افزار تعمیر را نصب کنید.","spam"
"!!!برنده!!! جایزه‌ات رو بگیر: bit.ly/k3bm","spam"
"کاربر گرامی، شما 1000000مین بازدیدکننده سایت هستید! برای دریافت هدیه، ظرف 2 دقیقه پاسخ دهید.","spam"
"از بانک واتساپ تماس می‌گیرم. برای جلوگیری از سوءاستفاده، کد پیامک‌شده را همین حالا اعلام کنید.","spam"
"کاربر محترم، فرصت شغلی دورکاری با درآمد ثابت ماهانه برای شما رزرو شده است. جهت فعال‌سازی، اطلاعات تماس خود را بفرستید.","spam"
"به نیت 20 معصوم این پیام رو بفرست و ثوابش رو ببر.","spam"
"کد هدیه استفاده‌نشده‌ای در حساب شما وجود دارد. در صورت عدم استفاده تا پایان هفته باطل می‌شود. همین حالا اقدام کنید.","spam"
"کاربر محترم، با سلام، درخواست همکاری شما در وضعیت نیمه‌فعال قرار دارد. برای نهایی شدن، تصویر مدرک شناسایی خود را ارسال نمایید.","spam"
"کاربر محترم، امتیازهای باشگاه شما در چند ساعت آینده منقضی می‌شوند. برای تبدیل آن‌ها به تخفیف اقدام کنید. برای مشاهده جزئیات کلیک کنید.","spam"
"پیشنهاد همکاری شما همچنان فعال است. امکان انجام پروژه‌ها به صورت دورکاری وجود دارد؛ برای شروع مشخصات خود را ارسال کنید.","spam"
"مشترک عزیز، فعالیت مشکوک در حساب شما شناسایی شد. برای امنیت بیشتر، هویت خود را تا چند ساعت آینده تأیید کنید.","spam"
"پیشنهاد ویژه همکاری: ماهانه ۳۰ میلیون تومان از منزل. برای دریافت جزئیات، مشخصات را به همین شماره بفرستید.","spam"
"کاربر گرامی، هشدار: باتری گوشی شما به شدت آسیب دیده است. همین حالا نرم‌افزار تعمیر را نصب کنید.","spam"
"سلام، برای تأیید هویت شما به کد ارسال‌شده به گوشیتان نیاز دارم. لطفاً آن را بفرستید.","spam"
"با سلام، تبریک! شما برنده خوش‌شانس این هفته هستید. برای مشاهده جایزه وارد شوید.","spam"
"همراه گرامی، گوشی شما ویروسی شده است! برای پاکسازی فوری، برنامه امنیتی را نصب کنید.","spam"
"کاربر گرامی، به دلیل استفاده نکردن از اعتبار اختصاص‌یافته، ممکن است امتیازهای شما در ساعت ۲۴ امشب حذف شوند.","spam"
"کاربر گرامی، شکایتی علیه شما ثبت شده است. برای مشاهده متن شکایت و جلوگیری از ارجاع به مراجع، فوراً وارد شوید.","spam"
"مشترک عزیز، فرصت شغلی دورکاری با درآمد ثابت ماهانه برای شما رزرو شده است. جهت فعال‌سازی، اطلاعات تماس خود را بفرستید.","spam"
"کاربر گرامی، مانده اعتبار شما یک میلیون تومان است و تا چند ساعت آینده قابل استفاده می‌باشد. پس از آن حذف خواهد شد. همین حالا اقدام کنید.","spam"
"پرونده ویزای شما در مرحله نهایی است. جهت صدور، هزینه کارمزد را تا پایان امروز پرداخت نمایید.","spam"
"کاربر محترم، کد هدیه استفاده‌نشده‌ای در حساب شما وجود دارد. در صورت عدم استفاده تا پایان امروز باطل می‌شود. برای مشاهده جزئیات کلیک کنید.","spam"
"همراه گرامی، یک اعتبار خرید بلااستفاده در حساب شما باقی مانده است. در صورت عدم استفاده تا پایان امروز حذف می‌شود. همین حالا اقدام کنید.","spam"
"با سلام، دوره رایگان کسب درآمد آنلاین امروز برگزار می‌شود. برای رزرو صندلی عدد ۱ را بفرستید.","spam"
"کاربر عزیز، جلسه آموزشی رایگان ما فردا برگزار می‌شود. ظرفیت محدود است و ثبت‌نام تنها تا چند ساعت دیگر باز است.","spam"
"سلام، برای تأیید هویت شما به کد ارسال‌شده به گوشیتان نیاز دارم. لطفاً آن را بفرستید.","spam"
"مشتری گرامی، کد هدیه استفاده‌نشده‌ای در حساب شما وجود دارد. در صورت عدم استفاده تا ۲۴ ساعت آینده باطل می‌شود.","spam"
"کد هدیه استفاده‌نشده‌ای در حساب شما وجود دارد. در صورت عدم استفاده تا چند ساعت آینده باطل می‌شود. برای استفاده وارد شوید.","spam"
"مشتری گرامیوبینار دیشب طبق برنامه برگزار شد. فایل ضبط‌شده برای شرکت‌کنندگان ارسال می‌شود.","ham"
"مشترک عزیز، فایل «قرارداد همکاری» در گوگل‌درایو به اشتراک گذاشته شد. برای دانلود با حساب خود وارد شوید.","spam"
"این پیام رو قطع نکن و برای 5 نفر بفرست تا حاجتت برآورده بشه.","spam"
"مشترک عزیزبا تشکر از حضور شما در کارگاه آموزشی، گواهی شرکت در پنل شما قرار گرفت.","ham"
"مشترک عزیز، ثبت‌نام کارگاه رایگان بورس تا فردا ادامه دارد. ظرفیت در حال تکمیل است، عجله کنید.","spam"
"با سلام، جلسه آموزشی رایگان ما امروز برگزار می‌شود. ظرفیت محدود است و ثبت‌نام تنها تا چند ساعت دیگر باز است.","spam"
"از بانک واتساپ تماس می‌گیرم. برای جلوگیری از سوءاستفاده، کد پیامک‌شده را همین حالا اعلام کنید.","spam"
"همراه گرامی، ورود ناشناس به حساب کاربری شما ثبت شده است. اگر شما نبودید، سریعاً رمز خود را از طریق لینک تغییر دهید.","spam"
"سلام، متقاضی گرامی، درخواست مهاجرت شما تأیید شد. برای ادامه مراحل، مبلغ یک میلیون تومان هزینه دبیرخانه واریز کنید.","spam"
"کد تأییدی که الان برایتان آمد را برای من بفرستید تا تأیید هویت شما را برگردانم.","spam"
"کاربر گرامی، ورود ناشناس به حساب کاربری شما ثبت شده است. اگر شما نبودید، سریعاً رمز خود را از طریق لینک تغییر دهید.","spam"
"کاربر محترم، بسته هدیه 5 گیگابایتی برای شما رزرو شده است. جهت دریافت، رمز یکبارمصرف خود را ارسال کنید.","spam"
"کاربر عزیز، مانده اعتبار شما ۸۰۰ هزار تومان است و تا ساعت ۲۴ امشب قابل استفاده می‌باشد. پس از آن حذف خواهد شد. برای مشاهده جزئیات کلیک کنید.","spam"
"کاربر گرامی، ورود ناشناس به حساب کاربری شما ثبت شده است. اگر شما نبودید، سریعاً رمز خود را از طریق لینک تغییر دهید.","spam"
"شما 500000مین بازدیدکننده سایت هستید! برای دریافت هدیه، ظرف 10 دقیقه پاسخ دهید.","spam"
"آگهی استخدام کارشناس فروش در شرکت معتبر؛ رزومه خود را به ایمیل درج‌شده در سایت ارسال کنید.","ham"
"کاربر گرامی، پیشنهاد ویژه همکاری: ماهانه ۳۰ میلیون تومان از منزل. برای دریافت جزئیات، مشخصات را به همین شماره بفرستید.","spam"
"ورود ناشناس به حساب کاربری شما ثبت شده است. اگر شما نبودید، سریعاً رمز خود را از طریق لینک تغییر دهید.","spam"
"مشترک عزیز، قبض آب شما پرداخت نشده و مشمول جریمه دیرکرد شده است. برای پرداخت فوری اقدام کنید.","spam"
"مشتری گرامی، دوره رایگان کسب درآمد آنلاین امروز برگزار می‌شود. برای رزرو صندلی عدد ۱ را بفرستید.","spam"
"مشترک عزیز، شما 1000مین بازدیدکننده سایت هستید! برای دریافت هدیه، ظرف 10 دقیقه پاسخ دهید.","spam"
"کد هدیه استفاده‌نشده‌ای در حساب شما وجود دارد. در صورت عدم استفاده تا ساعت ۲۴ امشب باطل می‌شود.","spam"
"کد تأییدی که الان برایتان آمد را برای من بفرستید تا رفع مسدودی شما را برگردانم.","spam"
"کاربر عزیز، دوره رایگان کسب درآمد آنلاین امروز برگزار می‌شود. برای رزرو صندلی عدد ۱ را بفرستید.","spam"
"***تخفیف*** فقط امروز: bit.ly/2w8g","spam"
"$$$$ واریز شد! همین الان چک کن: bit.ly/y85m","spam"
"سلام، درخواست همکاری شما دریافت شد. در صورت نیاز به نیروی متناسب با شما تماس خواهیم گرفت.","ham"
"هرکی نخونه ضرر کرده! فوری برای همه بفرست.","spam"
"کاربر محترم، امتیازهای باشگاه شما در پایان این ماه منقضی می‌شوند. برای تبدیل آن‌ها به تخفیف اقدام کنید.","spam"
"کاربر عزیز، کد هدیه استفاده‌نشده‌ای در حساب شما وجود دارد. در صورت عدم استفاده تا ۲۴ ساعت آینده باطل می‌شود. برای استفاده وارد شوید.","spam"
"هموطن گرامی، خلافی خودروی شما به مبلغ دو میلیون تومان ثبت شده است. جهت جلوگیری از جریمه مضاعف، فورا پرداخت نمایید.","spam"
"با تشکر از حضور شما در کارگاه آموزشی، گواهی شرکت در پنل شما قرار گرفت.","ham"
"مشترک عزیزسلام، درخواست همکاری شما دریافت شد. در صورت نیاز به نیروی متناسب با شما تماس خواهیم گرفت.","ham"
"کاربر گرامی، یک اعتبار خرید بلااستفاده در حساب شما باقی مانده است. در صورت عدم استفاده تا پایان هفته حذف می‌شود. برای مشاهده جزئیات کلیک کنید.","spam"
"هموطن گرامی، خلافی خودروی شما به مبلغ دو میلیون تومان ثبت شده است. جهت جلوگیری از جریمه مضاعف، فورا پرداخت نمایید.","spam"
"سلام، برای تأیید هویت شما به کد ارسال‌شده به گوشیتان نیاز دارم. لطفاً آن را بفرستید.","spam"
"هموطن گرامی، خلافی خودروی شما به مبلغ یک میلیون تومان ثبت شده است. جهت جلوگیری از جریمه مضاعف، فورا پرداخت نمایید.","spam"
"وبینار دیشب طبق برنامه برگزار شد. فایل ضبط‌شده برای شرکت‌کنندگان ارسال می‌شود.","ham"
"کاربر گرامی، جلسه آموزشی رایگان ما پنجشنبه برگزار می‌شود. ظرفیت محدود است و ثبت‌نام تنها تا چند ساعت دیگر باز است.","spam"
"مشترک عزیز، آخرین فرصت ثبت‌نام در وبینار رایگان! فقط 10 صندلی باقی مانده است.","spam"
"آگهی استخدام کارشناس فروش در شرکت معتبر؛ رزومه خود را به ایمیل درج‌شده در سایت ارسال کنید.","ham"
"پیامک اطلاع‌رسانی: مبلغ خلافی خودرو شما از طریق درگاه رسمی پلیس راهور قابل مشاهده و پرداخت است.","ham"
"مشتری گرامی، فایل «پیش‌فاکتور» در گوگل‌درایو به اشتراک گذاشته شد. برای دانلود با حساب خود وارد شوید.","spam"
"کاربر گرامی، ثبت‌نام کارگاه رایگان بورس تا پنجشنبه ادامه دارد. ظرفیت در حال تکمیل است، عجله کنید.","spam"
"سلام، برای فعال‌سازی مجدد شما به کد ارسال‌شده به گوشیتان نیاز دارم. لطفاً آن را بفرستید.","spam"
"مشتری گرامی، پیشنهاد ویژه همکاری: ماهانه ۳۰ میلیون تومان از منزل. برای دریافت جزئیات، مشخصات را به همین شماره بفرستید.","spam"
"با تشکر از حضور شما در کارگاه آموزشی، گواهی شرکت در پنل شما قرار گرفت.","ham"
"مشترک عزیز، گوشی شما ویروسی شده است! برای پاکسازی فوری، برنامه امنیتی را نصب کنید.","spam"
"من کارشناس امنیت هستم. رمز پویای خود را پشت تلفن بخوانید تا حساب را امن کنیم.","spam"
"کد تأییدی که الان برایتان آمد را برای من بفرستید تا تأیید هویت شما را برگردانم.","spam"
"با سلام، مانده اعتبار شما یک میلیون تومان است و تا ۲۴ ساعت آینده قابل استفاده می‌باشد. پس از آن حذف خواهد شد. همین حالا اقدام کنید.","spam"
"کد تأییدی که الان برایتان آمد را برای من بفرستید تا بازیابی اکانت شما را برگردانم.","spam"
"کاربر محترم، تبریک! شما برنده خوش‌شانس این هفته هستید. برای مشاهده جایزه وارد شوید.","spam"
"مشتری گرامی، سهامدار گرامی، به دلیل ناقص بودن اطلاعات هویتی، معاملات شما تا اطلاع ثانوی متوقف شده است.","spam"
"کاربر محترم، ثبت‌نام کارگاه رایگان بورس تا فردا ادامه دارد. ظرفیت در حال تکمیل است، عجله کنید.","spam"
"کاربر محترم، فایل «گزارش حسابرسی» در گوگل‌درایو به اشتراک گذاشته شد. برای دانلود با حساب خود وارد شوید.","spam"
"اگه این پیام رو فوروارد نکنی اتفاق بدی می‌افته. باور کن!","spam"
"مشتری گرامی، فایل «پیش‌فاکتور» در گوگل‌درایو به اشتراک گذاشته شد. برای دانلود با حساب خود وارد شوید.","spam"
"هرکی نخونه ضرر کرده! فوری برای همه بفرست.","spam"
"هموطن گرامی، خلافی خودروی شما به مبلغ دو میلیون تومان ثبت شده است. جهت جلوگیری از جریمه مضاعف، فورا پرداخت نمایید.","spam"
"کاربر گرامی، کلاس آموزشی رایگان با مدرک معتبر! ظرفیت محدود؛ برای دریافت لینک، مشخصات خود را بفرستید.","spam"
"همراه گرامی، امتیازهای باشگاه شما در ساعت ۲۴ امشب منقضی می‌شوند. برای تبدیل آن‌ها به تخفیف اقدام کنید. همین حالا اقدام کنید.","spam"
"کاربر گرامی، دوره رایگان کسب درآمد آنلاین امروز برگزار می‌شود. برای رزرو صندلی عدد ۱ را بفرستید.","spam"
"از بانک پرداخت تماس می‌گیرم. برای جلوگیری از سوءاستفاده، کد پیامک‌شده را همین حالا اعلام کنید.","spam"
"این پیام رو قطع نکن و برای 10 نفر بفرست تا حاجتت برآورده بشه.","spam"
"کاربر محترم، هشدار: باتری گوشی شما به شدت آسیب دیده است. همین حالا نرم‌افزار تعمیر را نصب کنید.","spam"
