"text","label"
"انتقال کارت به کارت به مبلغ ۲,۳۰۰,۰۰۰ ریال انجام شد. کارمزد: ۷۲۰ ریال.","ham"
"انتقال کارت به کارت به مبلغ ۳۵۰,۰۰۰ ریال انجام شد. کارمزد: ۲,۵۰۰ ریال.","ham"
"انتقال کارت به کارت به مبلغ ۳۵۰,۰۰۰ ریال انجام شد. کارمزد: ۷۲۰ ریال.","ham"
"انتقال کارت به کارت به مبلغ ۵,۶۰۰,۰۰۰ ریال انجام شد. کارمزد: ۱,۰۰۰ ریال.","ham"
"انتقال کارت به کارت به مبلغ ۵,۶۰۰,۰۰۰ ریال انجام شد. کارمزد: ۷۲۰ ریال.","ham"
"انتقال کارت به کارت به مبلغ ۵۰۰,۰۰۰ ریال انجام شد. کارمزد: ۱,۰۰۰ ریال.","ham"
"انتقال کارت به کارت به مبلغ ۸۰۰,۰۰۰ ریال انجام شد. کارمزد: ۷۲۰ ریال.","ham"
"اولیای گرامی، فرزند شما جمعه در مدرسه غایب بود. لطفا هماهنگی فرمایید.","ham"
"اولیای گرامی، فرزند شما دوشنبه در مدرسه غایب بود. لطفا هماهنگی فرمایید.","ham"
"اولیای گرامی، فرزند شما سه‌شنبه در مدرسه غایب بود. لطفا هماهنگی فرمایید.","ham"
"اولیای گرامی، فرزند شما شنبه در مدرسه غایب بود. لطفا هماهنگی فرمایید.","ham"
"اولیای گرامی، فرزند شما پنجشنبه در مدرسه غایب بود. لطفا هماهنگی فرمایید.","ham"
"اولیای گرامی، فرزند شما چهارشنبه در مدرسه غایب بود. لطفا هماهنگی فرمایید.","ham"
"اولیای گرامی، فرزند شما یکشنبه در مدرسه غایب بود. لطفا هماهنگی فرمایید.","ham"
"اون کتابی که گفته بودی رو پیدا کردم، بیارم برات؟","ham"
"اوکیه","ham"
"اوکیه ☀️","ham"
"اوکیه، فردا می‌بینمت","ham"
"این جزوه مال جلسه قبله، برات عکس گرفتم.","ham"
"ایول","ham"
"ایول 👍","ham"
"ایول، قربون لطفتم","ham"
"با تشکر از حضور شما در جلسه اپلیکیشن مشتریان، خلاصه مصوبات پیوست شده است.","ham"
"با تشکر از حضور شما در جلسه داشبورد فروش، خلاصه مصوبات پیوست شده است.","ham"
"با تشکر از حضور شما در جلسه داکیومنت فنی، خلاصه مصوبات پیوست شده است.","ham"
"با تشکر از حضور شما در جلسه سامانه انبار، خلاصه مصوبات پیوست شده است.","ham"
"با تشکر از حضور شما در جلسه سامانه تیکت، خلاصه مصوبات پیوست شده است.","ham"
"با تشکر از حضور شما در جلسه سامانه حضور و غیاب، خلاصه مصوبات پیوست شده است.","ham"
"با تشکر از حضور شما در جلسه پروژه آرشیو، خلاصه مصوبات پیوست شده است.","ham"
"با تشکر از حضور شما در جلسه پروژه الف، خلاصه مصوبات پیوست شده است.","ham"
"با تشکر از حضور شما در جلسه پروژه رها، خلاصه مصوبات پیوست شده است.","ham"
"با تشکر از حضور شما در جلسه پروژه وب‌سایت، خلاصه مصوبات پیوست شده است.","ham"
"با تشکر از حضور شما در جلسه کمپین نوروزی، خلاصه مصوبات پیوست شده است.","ham"
"با تشکر از حضور شما در جلسه گزارش ماهانه، خلاصه مصوبات پیوست شده است.","ham"
"با سلام، درخواست خرید مربوط به داشبورد فروش تایید شد. خرید تا پایان هفته انجام می‌شود.","ham"
"با سلام، درخواست خرید مربوط به داکیومنت فنی تایید شد. خرید تا پایان هفته انجام می‌شود.","ham"
"با سلام، درخواست خرید مربوط به سامانه انبار تایید شد. خرید تا پایان هفته انجام می‌شود.","ham"
"با سلام، درخواست خرید مربوط به سامانه تیکت تایید شد. خرید تا پایان هفته انجام می‌شود.","ham"
"با سلام، درخواست خرید مربوط به سامانه حضور و غیاب تایید شد. خرید تا پایان هفته انجام می‌شود.","ham"
"با سلام، درخواست خرید مربوط به پروژه آرشیو تایید شد. خرید تا پایان هفته انجام می‌شود.","ham"
"با سلام، درخواست خرید مربوط به پروژه الف تایید شد. خرید تا پایان هفته انجام می‌شود.","ham"
"با سلام، درخواست خرید مربوط به پروژه رها تایید شد. خرید تا پایان هفته انجام می‌شود.","ham"
"با سلام، درخواست خرید مربوط به پروژه وب‌سایت تایید شد. خرید تا پایان هفته انجام می‌شود.","ham"
"با سلام، درخواست خرید مربوط به کمپین نوروزی تایید شد. خرید تا پایان هفته انجام می‌شود.","ham"
"با سلام، فاکتور مربوط به خرید جمعه را دریافت کردم. وضعیت ارسال سفارش را اطلاع می‌دهید؟","ham"
"با سلام، فاکتور مربوط به خرید دوشنبه را دریافت کردم. وضعیت ارسال سفارش را اطلاع می‌دهید؟","ham"
"با سلام، فاکتور مربوط به خرید سه‌شنبه را دریافت کردم. وضعیت ارسال سفارش را اطلاع می‌دهید؟","ham"
"با سلام، فاکتور مربوط به خرید پنجشنبه را دریافت کردم. وضعیت ارسال سفارش را اطلاع می‌دهید؟","ham"
"با سلام، فاکتور مربوط به خرید یکشنبه را دریافت کردم. وضعیت ارسال سفارش را اطلاع می‌دهید؟","ham"
"با سلام، مدارک مربوط به اپلیکیشن مشتریان آماده شده است و در ادامه ایمیل برایتان ارسال می‌کنم.","ham"
"با سلام، مدارک مربوط به داشبورد فروش آماده شده است و در ادامه ایمیل برایتان ارسال می‌کنم.","ham"
"با سلام، مدارک مربوط به داکیومنت فنی آماده شده است و در ادامه ایمیل برایتان ارسال می‌کنم.","ham"
"با سلام، مدارک مربوط به سامانه انبار آماده شده است و در ادامه ایمیل برایتان ارسال می‌کنم.","ham"
"با سلام، مدارک مربوط به سامانه تیکت آماده شده است و در ادامه ایمیل برایتان ارسال می‌کنم.","ham"
"با سلام، مدارک مربوط به سامانه حضور و غیاب آماده شده است و در ادامه ایمیل برایتان ارسال می‌کنم.","ham"
"با سلام، مدارک مربوط به پروژه الف آماده شده است و در ادامه ایمیل برایتان ارسال می‌کنم.","ham"
"با سلام، مدارک مربوط به پروژه رها آماده شده است و در ادامه ایمیل برایتان ارسال می‌کنم.","ham"
"با سلام، مدارک مربوط به پروژه وب‌سایت آماده شده است و در ادامه ایمیل برایتان ارسال می‌کنم.","ham"
"با سلام، مدارک مربوط به کمپین نوروزی آماده شده است و در ادامه ایمیل برایتان ارسال می‌کنم.","ham"
"باشه باشه","ham"
"باشه باشه ☀️","ham"
"باشه باشه، قربون لطفتم","ham"
"ببخشید دیر شد","ham"
"ببخشید دیر شد 🙏","ham"
"ببخشید دیر شد، مراقب خودت باش","ham"
"برنامه سینمای هفته: فیلم جدید از جمعه اکران می‌شود.","ham"
"برنامه سینمای هفته: فیلم جدید از دوشنبه اکران می‌شود.","ham"
"برنامه سینمای هفته: فیلم جدید از سه‌شنبه اکران می‌شود.","ham"
"برنامه سینمای هفته: فیلم جدید از شنبه اکران می‌شود.","ham"
"برنامه سینمای هفته: فیلم جدید از پنجشنبه اکران می‌شود.","ham"
"برنامه سینمای هفته: فیلم جدید از چهارشنبه اکران می‌شود.","ham"
"بریم کافه؟","ham"
"بریم کافه؟ 😂","ham"
"بریم کافه؟، خبرم کن","ham"
"بزن بریم","ham"
"بزن بریم 😊","ham"
"بزن بریم، مراقب خودت باش","ham"
"بسته شما 1/12 بین ساعت ۱۶ تا ۲۰ تحویل می‌شود.","ham"
"بسته شما 1/12 بین ساعت ۹ تا ۲۰ تحویل می‌شود.","ham"
"بسته شما 1/9 بین ساعت ۹ تا ۱۸ تحویل می‌شود.","ham"
"بسته شما 10/8 بین ساعت ۱۴ تا ۲۰ تحویل می‌شود.","ham"
"بسته شما 10/8 بین ساعت ۱۶ تا ۱۸ تحویل می‌شود.","ham"
"بسته شما 10/8 بین ساعت ۹ تا ۱۲ تحویل می‌شود.","ham"
"بسته شما 10/9 بین ساعت ۱۴ تا ۱۲ تحویل می‌شود.","ham"
"بسته شما 11/7 بین ساعت ۹ تا ۱۲ تحویل می‌شود.","ham"
"بسته شما 18/7 بین ساعت ۹ تا ۱۲ تحویل می‌شود.","ham"
"بسته شما 21/12 بین ساعت ۹ تا ۲۰ تحویل می‌شود.","ham"
"بسته شما 23/8 بین ساعت ۱۶ تا ۱۸ تحویل می‌شود.","ham"
"بسته شما 26/9 بین ساعت ۱۶ تا ۱۸ تحویل می‌شود.","ham"
"بسته شما 4/7 بین ساعت ۱۴ تا ۱۲ تحویل می‌شود.","ham"
"بسته شما 5/8 بین ساعت ۱۴ تا ۱۲ تحویل می‌شود.","ham"
"بسته شما 7/11 بین ساعت ۱۶ تا ۱۸ تحویل می‌شود.","ham"
"بلیت شما برای سانس ۱۰ رزرو شد. صندلی: ردیف باغ بهار.","ham"
"بلیت شما برای سانس ۱۲ رزرو شد. صندلی: ردیف رستوران شب.","ham"
"بلیت شما برای سانس ۱۴ رزرو شد. صندلی: ردیف نارنج.","ham"
"بلیت شما برای سانس ۱۵ رزرو شد. صندلی: ردیف دیزی‌سرا.","ham"
"بلیت شما برای سانس ۱۵ رزرو شد. صندلی: ردیف نارنج.","ham"
"بلیت شما برای سانس ۱۵ رزرو شد. صندلی: ردیف کباب سرا.","ham"
"بلیت شما برای سانس ۱۶:۴۵ رزرو شد. صندلی: ردیف پیتزا هات.","ham"
"بلیت شما برای سانس ۲۰ رزرو شد. صندلی: ردیف پیتزا هات.","ham"
"بلیت شما برای سانس ۸ رزرو شد. صندلی: ردیف رستوران شب.","ham"
"بلیت‌ها رو گرفتم، ردیف 12.","ham"
"بلیت‌ها رو گرفتم، ردیف 4.","ham"
"بلیت‌ها رو گرفتم، ردیف 7.","ham"
"بلیت‌ها رو گرفتم، ردیف 9.","ham"
"بهنام جان، کجایی؟","ham"
"بچه‌ها برای کوه جمعه هماهنگن، تو هم بیا.","ham"
"بچه‌ها برای کوه دوشنبه هماهنگن، تو هم بیا.","ham"
"بچه‌ها برای کوه سه‌شنبه هماهنگن، تو هم بیا.","ham"
"بچه‌ها برای کوه شنبه هماهنگن، تو هم بیا.","ham"
"بچه‌ها برای کوه پنجشنبه هماهنگن، تو هم بیا.","ham"
"بچه‌ها برای کوه چهارشنبه هماهنگن، تو هم بیا.","ham"
"بچه‌ها برای کوه یکشنبه هماهنگن، تو هم بیا.","ham"
"بچه‌ها جمعه پارک، پایه‌اید؟","ham"
"بچه‌ها دوشنبه پارک، پایه‌اید؟","ham"
"بچه‌ها سه‌شنبه پارک، پایه‌اید؟","ham"
"بچه‌ها شنبه پارک، پایه‌اید؟","ham"
"بچه‌ها پنجشنبه پارک، پایه‌اید؟","ham"
"بچه‌ها چهارشنبه پارک، پایه‌اید؟","ham"
"بچه‌ها یکشنبه پارک، پایه‌اید؟","ham"
"بیمه تکمیلی از ابتدای ماه آینده فعال می‌شود. جزئیات در پورتال کارکنان است.","ham"
"تعرفه مکالمه شما طبق بسته «دانشجویی» محاسبه می‌شود.","ham"
"تعرفه مکالمه شما طبق بسته «نامحدود شبانه» محاسبه می‌شود.","ham"
"تعرفه مکالمه شما طبق بسته «ویژه» محاسبه می‌شود.","ham"
"تعرفه مکالمه شما طبق بسته «پایه» محاسبه می‌شود.","ham"
"تیکت شماره 1030728 شما پاسخ داده شد. برای مشاهده به پنل پشتیبانی مراجعه کنید.","ham"
"تیکت شماره 1321124 شما پاسخ داده شد. برای مشاهده به پنل پشتیبانی مراجعه کنید.","ham"
"تیکت شماره 2702228 شما پاسخ داده شد. برای مشاهده به پنل پشتیبانی مراجعه کنید.","ham"
"تیکت شماره 3257638 شما پاسخ داده شد. برای مشاهده به پنل پشتیبانی مراجعه کنید.","ham"
"تیکت شماره 3302467 شما پاسخ داده شد. برای مشاهده به پنل پشتیبانی مراجعه کنید.","ham"
"تیکت شماره 4517335 شما پاسخ داده شد. برای مشاهده به پنل پشتیبانی مراجعه کنید.","ham"
"تیکت شماره 4575717 شما پاسخ داده شد. برای مشاهده به پنل پشتیبانی مراجعه کنید.","ham"
"تیکت شماره 489850 شما پاسخ داده شد. برای مشاهده به پنل پشتیبانی مراجعه کنید.","ham"
"تیکت شماره 5040761 شما پاسخ داده شد. برای مشاهده به پنل پشتیبانی مراجعه کنید.","ham"
"تیکت شماره 5332948 شما پاسخ داده شد. برای مشاهده به پنل پشتیبانی مراجعه کنید.","ham"
"تیکت شماره 6202891 شما پاسخ داده شد. برای مشاهده به پنل پشتیبانی مراجعه کنید.","ham"
"تیکت شماره 654894 شما پاسخ داده شد. برای مشاهده به پنل پشتیبانی مراجعه کنید.","ham"
"تیکت شماره 6634417 شما پاسخ داده شد. برای مشاهده به پنل پشتیبانی مراجعه کنید.","ham"
"تیکت شماره 6661394 شما پاسخ داده شد. برای مشاهده به پنل پشتیبانی مراجعه کنید.","ham"
"تیکت شماره 7039635 شما پاسخ داده شد. برای مشاهده به پنل پشتیبانی مراجعه کنید.","ham"
"تیکت شماره 7239889 شما پاسخ داده شد. برای مشاهده به پنل پشتیبانی مراجعه کنید.","ham"
"تیکت شماره 785801 شما پاسخ داده شد. برای مشاهده به پنل پشتیبانی مراجعه کنید.","ham"
"تیکت شماره 9157752 شما پاسخ داده شد. برای مشاهده به پنل پشتیبانی مراجعه کنید.","ham"
"ثبت‌نام وام دانشجویی تا جمعه در سامانه رفاهی امکان‌پذیر است.","ham"
"ثبت‌نام وام دانشجویی تا دوشنبه در سامانه رفاهی امکان‌پذیر است.","ham"
"ثبت‌نام وام دانشجویی تا سه‌شنبه در سامانه رفاهی امکان‌پذیر است.","ham"
"ثبت‌نام وام دانشجویی تا شنبه در سامانه رفاهی امکان‌پذیر است.","ham"
"ثبت‌نام وام دانشجویی تا پنجشنبه در سامانه رفاهی امکان‌پذیر است.","ham"
"ثبت‌نام وام دانشجویی تا چهارشنبه در سامانه رفاهی امکان‌پذیر است.","ham"
"ثبت‌نام وام دانشجویی تا یکشنبه در سامانه رفاهی امکان‌پذیر است.","ham"
"جزوه جلسه جمعه درس آمار کاربردی در کانال درس بارگذاری شد.","ham"
"جزوه جلسه جمعه درس برنامه‌نویسی پیشرفته در کانال درس بارگذاری شد.","ham"
"جزوه جلسه جمعه درس حسابداری ۲ در کانال درس بارگذاری شد.","ham"
"جزوه جلسه جمعه درس مدار الکتریکی در کانال درس بارگذاری شد.","ham"
"جزوه جلسه جمعه درس مکانیک سیالات در کانال درس بارگذاری شد.","ham"
"جزوه جلسه دوشنبه درس ترمودینامیک در کانال درس بارگذاری شد.","ham"
"جزوه جلسه دوشنبه درس حسابداری ۲ در کانال درس بارگذاری شد.","ham"
"جزوه جلسه دوشنبه درس زبان تخصصی در کانال درس بارگذاری شد.","ham"
"جزوه جلسه سه‌شنبه درس آمار کاربردی در کانال درس بارگذاری شد.","ham"
"جزوه جلسه سه‌شنبه درس برنامه‌نویسی پیشرفته در کانال درس بارگذاری شد.","ham"
"جزوه جلسه سه‌شنبه درس ریاضی مهندسی در کانال درس بارگذاری شد.","ham"
"جزوه جلسه شنبه درس برنامه‌نویسی پیشرفته در کانال درس بارگذاری شد.","ham"
"جزوه جلسه شنبه درس حقوق اساسی در کانال درس بارگذاری شد.","ham"
"جزوه جلسه شنبه درس روانشناسی عمومی در کانال درس بارگذاری شد.","ham"
"جزوه جلسه شنبه درس ریاضی مهندسی در کانال درس بارگذاری شد.","ham"
"جزوه جلسه پنجشنبه درس آمار کاربردی در کانال درس بارگذاری شد.","ham"
"جزوه جلسه پنجشنبه درس ریاضی مهندسی در کانال درس بارگذاری شد.","ham"
"جزوه جلسه پنجشنبه درس زبان تخصصی در کانال درس بارگذاری شد.","ham"
"جزوه جلسه پنجشنبه درس ساختمان داده در کانال درس بارگذاری شد.","ham"
"جزوه جلسه پنجشنبه درس مدار منطقی در کانال درس بارگذاری شد.","ham"
"جزوه جلسه چهارشنبه درس حسابداری ۲ در کانال درس بارگذاری شد.","ham"
"جزوه جلسه چهارشنبه درس زبان تخصصی در کانال درس بارگذاری شد.","ham"
"جزوه جلسه چهارشنبه درس مدار منطقی در کانال درس بارگذاری شد.","ham"
"جزوه جلسه یکشنبه درس ساختمان داده در کانال درس بارگذاری شد.","ham"
"جزوه جلسه یکشنبه درس مکانیک سیالات در کانال درس بارگذاری شد.","ham"
"جلسه اولیا و مربیان جمعه ساعت ۱۱ در مدرسه برگزار می‌شود.","ham"
"جلسه اولیا و مربیان دوشنبه ساعت ۱۰ در مدرسه برگزار می‌شود.","ham"
"جلسه اولیا و مربیان دوشنبه ساعت ۲۰ در مدرسه برگزار می‌شود.","ham"
"جلسه اولیا و مربیان دوشنبه ساعت ۸ در مدرسه برگزار می‌شود.","ham"
"جلسه اولیا و مربیان سه‌شنبه ساعت ۱۰ در مدرسه برگزار می‌شود.","ham"
"جلسه اولیا و مربیان شنبه ساعت ۱۲ در مدرسه برگزار می‌شود.","ham"
"جلسه اولیا و مربیان پنجشنبه ساعت ۱۰ در مدرسه برگزار می‌شود.","ham"
"جلسه اولیا و مربیان پنجشنبه ساعت ۱۲ در مدرسه برگزار می‌شود.","ham"
"جلسه اولیا و مربیان پنجشنبه ساعت ۱۴ در مدرسه برگزار می‌شود.","ham"
"جلسه اولیا و مربیان پنجشنبه ساعت ۱۹ در مدرسه برگزار می‌شود.","ham"
"جلسه اولیا و مربیان پنجشنبه ساعت ۲۰ در مدرسه برگزار می‌شود.","ham"
"جلسه اولیا و مربیان پنجشنبه ساعت ۸ در مدرسه برگزار می‌شود.","ham"
"جلسه اولیا و مربیان یکشنبه ساعت ۱۰ در مدرسه برگزار می‌شود.","ham"
"جلسه اولیا و مربیان یکشنبه ساعت ۱۶ در مدرسه برگزار می‌شود.","ham"
"جلسه با مشتری اپلیکیشن مشتریان به هفته آینده موکول شد. برنامه جدید را متعاقباً ارسال می‌کنم.","ham"
"جلسه با مشتری داشبورد فروش به هفته آینده موکول شد. برنامه جدید را متعاقباً ارسال می‌کنم.","ham"
"جلسه با مشتری داکیومنت فنی به هفته آینده موکول شد. برنامه جدید را متعاقباً ارسال می‌کنم.","ham"
"جلسه با مشتری سامانه حضور و غیاب به هفته آینده موکول شد. برنامه جدید را متعاقباً ارسال می‌کنم.","ham"
"جلسه با مشتری پروژه الف به هفته آینده موکول شد. برنامه جدید را متعاقباً ارسال می‌کنم.","ham"
"جلسه با مشتری پروژه رها به هفته آینده موکول شد. برنامه جدید را متعاقباً ارسال می‌کنم.","ham"
"جلسه با مشتری پروژه وب‌سایت به هفته آینده موکول شد. برنامه جدید را متعاقباً ارسال می‌کنم.","ham"
"جلسه با مشتری کمپین نوروزی به هفته آینده موکول شد. برنامه جدید را متعاقباً ارسال می‌کنم.","ham"
"جلسه با مشتری گزارش ماهانه به هفته آینده موکول شد. برنامه جدید را متعاقباً ارسال می‌کنم.","ham"
"جلسه دفاع پایان‌نامه با موضوع «داکیومنت فنی»، دوشنبه ساعت ۱۵ در سالن جلسات برگزار می‌شود.","ham"
"جلسه دفاع پایان‌نامه با موضوع «داکیومنت فنی»، سه‌شنبه ساعت ۲۰ در سالن جلسات برگزار می‌شود.","ham"
"جلسه دفاع پایان‌نامه با موضوع «سامانه انبار»، شنبه ساعت ۱۶:۴۵ در سالن جلسات برگزار می‌شود.","ham"
"جلسه دفاع پایان‌نامه با موضوع «سامانه انبار»، پنجشنبه ساعت ۱۴ در سالن جلسات برگزار می‌شود.","ham"
"جلسه دفاع پایان‌نامه با موضوع «سامانه انبار»، یکشنبه ساعت ۱۶ در سالن جلسات برگزار می‌شود.","ham"
"جلسه دفاع پایان‌نامه با موضوع «سامانه تیکت»، چهارشنبه ساعت ۱۱:۳۰ در سالن جلسات برگزار می‌شود.","ham"
"جلسه دفاع پایان‌نامه با موضوع «سامانه تیکت»، چهارشنبه ساعت ۹ در سالن جلسات برگزار می‌شود.","ham"
"جلسه دفاع پایان‌نامه با موضوع «سامانه تیکت»، یکشنبه ساعت ۱۹ در سالن جلسات برگزار می‌شود.","ham"
"جلسه دفاع پایان‌نامه با موضوع «سامانه حضور و غیاب»، یکشنبه ساعت ۲۰ در سالن جلسات برگزار می‌شود.","ham"
"جلسه دفاع پایان‌نامه با موضوع «پروژه آرشیو»، دوشنبه ساعت ۱۹ در سالن جلسات برگزار می‌شود.","ham"
"جلسه دفاع پایان‌نامه با موضوع «پروژه آرشیو»، یکشنبه ساعت ۹ در سالن جلسات برگزار می‌شود.","ham"
"جلسه دفاع پایان‌نامه با موضوع «پروژه الف»، جمعه ساعت ۹:۳۰ در سالن جلسات برگزار می‌شود.","ham"
"جلسه دفاع پایان‌نامه با موضوع «پروژه الف»، سه‌شنبه ساعت ۱۸ در سالن جلسات برگزار می‌شود.","ham"
"جلسه دفاع پایان‌نامه با موضوع «پروژه الف»، شنبه ساعت ۱۱:۳۰ در سالن جلسات برگزار می‌شود.","ham"
"جلسه دفاع پایان‌نامه با موضوع «پروژه وب‌سایت»، پنجشنبه ساعت ۲۰ در سالن جلسات برگزار می‌شود.","ham"
"جلسه دفاع پایان‌نامه با موضوع «پروژه وب‌سایت»، چهارشنبه ساعت ۱۱:۳۰ در سالن جلسات برگزار می‌شود.","ham"
"جلسه دفاع پایان‌نامه با موضوع «گزارش ماهانه»، چهارشنبه ساعت ۱۶:۴۵ در سالن جلسات برگزار می‌شود.","ham"
"جلسه هماهنگی اپلیکیشن مشتریان، پنجشنبه ساعت ۱۱ برگزار می‌شود. حضور اعضای تیم الزامی است.","ham"
"جلسه هماهنگی داشبورد فروش، سه‌شنبه ساعت ۱۹ برگزار می‌شود. حضور اعضای تیم الزامی است.","ham"
"جلسه هماهنگی داشبورد فروش، سه‌شنبه ساعت ۹ برگزار می‌شود. حضور اعضای تیم الزامی است.","ham"
"جلسه هماهنگی داشبورد فروش، شنبه ساعت ۱۶:۴۵ برگزار می‌شود. حضور اعضای تیم الزامی است.","ham"
"جلسه هماهنگی سامانه انبار، جمعه ساعت ۱۴ برگزار می‌شود. حضور اعضای تیم الزامی است.","ham"
"جلسه هماهنگی سامانه انبار، دوشنبه ساعت ۱۴ برگزار می‌شود. حضور اعضای تیم الزامی است.","ham"
"جلسه هماهنگی سامانه انبار، شنبه ساعت ۱۶ برگزار می‌شود. حضور اعضای تیم الزامی است.","ham"
