"text","label"
"اعتبار خرید تا سقف ۱۰۰ میلیون ریال برای حساب شما فعال شده است. برای جلوگیری از لغو، مراحل را تا ۲۴ ساعت آینده تکمیل نمایید. برای جلوگیری از مسدود شدن، هویت خود را تأیید کنید.","spam"
"شما برای دریافت بسته خوش‌آمدگویی ویژه مشتریان جدید انتخاب شده‌اید. برای ارسال بسته، آدرس خود را ثبت کنید.","spam"
"با تشکر از حضور شما در جلسه، خلاصه مصوبات پیوست شده است.","ham"
"سلام، وام اولیه شما به مبلغ ۵۰ میلیون ریال تصویب شده و در انتظار تکمیل مراحل است. برای جلوگیری از لغو اعتبار، تا ۱۲ ساعت آینده اقدام کنید. برای دریافت، مراحل ثبت را تکمیل نمایید.","spam"
"کاربر عزیز، اعتبار خرید تا سقف ۱۰ میلیون تومان برای حساب شما فعال شده است. عدم انجام این کار ممکن است منجر به محدود شدن حساب شود. برای دریافت، مراحل ثبت را تکمیل نمایید.","spam"
"مبلغی به عنوان بازگشت وجه برای حساب شما در نظر گرفته شده است. برای تکمیل مراحل، اطلاعات موردنیاز را ارسال نمایید.","spam"
"سلام، مبلغی به عنوان بازگشت وجه برای حساب شما در نظر گرفته شده است. برای مشاهده جزئیات وارد حساب خود شوید.","spam"
"سلام، پشتیبانی هستم. برای آزادسازی حسابتان کد دریافتی را به من بگویید.","spam"
"یادآوری: مهلت تحویل سامانه انبار پایان هفته است. در صورت نیاز به زمان بیشتر اطلاع دهید.","ham"
"مشتری عزیز، مبلغ قابل توجهی به عنوان پاداش وفاداری برای شما محاسبه شده است. برای جلوگیری از لغو، مراحل را تا پایان این ماه تکمیل نمایید. برای تکمیل مراحل، اطلاعات موردنیاز را ارسال نمایید.","spam"
"با سلام، در بررسی اخیر حساب شما، اطلاعات ناقصی مشاهده شده است. در صورت تکمیل نکردن، دسترسی محدود خواهد شد.","spam"
"نتیجه بررسی اولیه نشان می‌دهد که امکان دریافت اعتبار ویژه را دارید. برای مشاهده مبلغ، وارد شوید.","spam"
"مشترک گرامی، یک اعتبار خرید بلااستفاده به مبلغ ۵ میلیون تومان در حساب شما باقی مانده است. در صورت عدم استفاده تا پایان این ماه، اعتبار شما حذف خواهد شد.","spam"
"با سلام، شما واجد شرایط دریافت اعتبار ویژه به مبلغ ۵ میلیون تومان شده‌اید. برای جلوگیری از لغو اعتبار، تا پایان این ماه اقدام کنید. برای مشاهده جزئیات وارد حساب خود شوید.","spam"
"اعتبار خرید تا سقف ۵ میلیون تومان برای حساب شما فعال شده است. در غیر این صورت، این امتیاز به‌صورت خودکار باطل می‌شود. برای فعال‌سازی، مشخصات خود را تکمیل کنید.","spam"
"با سلام، مبلغی به عنوان بازگشت وجه برای حساب شما در نظر گرفته شده است. در صورت عدم استفاده تا پایان امروز، اعتبار شما حذف خواهد شد. برای دریافت، مراحل ثبت را تکمیل نمایید.","spam"
"با سلام، مرسوله اداری شما به دفتر مرکزی تحویل شد. برای دریافت به واحد اداری مراجعه کنید.","ham"
"کاربر عزیز مبلغ ۵ میلیون تومان به عنوان اعتبار هدیه برای حساب شما ثبت شده است. در غیر این صورت، این امتیاز به‌صورت خودکار باطل می‌شود. برای مشاهده جزئیات وارد حساب خود شوید.","spam"
"به مناسبت سالگرد فعالیت مجموعه، کد تخفیف اختصاصی شما فعال شده است. این کد تنها تا پایان این ماه قابل استفاده است.","spam"
"حساب شما به دلیل یک فعالیت مشکوک در آستانه بررسی قرار گرفته است. جهت تأیید مالکیت، اطلاعات خود را ارسال کنید.","spam"
"فقط برای گروه محدودی از مشتریان، امکان خرید اقساطی با شرایط ویژه فراهم شده است. برای رزرو اقدام کنید.","spam"
"یک تراکنش ناموفق در حساب شما ثبت شده است. اگر متعلق به شما نیست، برای بررسی سریع‌تر اقدام کنید.","spam"
"حساب شما به دلیل یک فعالیت مشکوک در آستانه بررسی قرار گرفته است. جهت تأیید مالکیت، اطلاعات خود را ارسال کنید.","spam"
"همین حالا کار ت کنید و دریا فت بگیرید.","spam"
"صورت‌جلسه پروژه وب‌سایت پیوست شده است. لطفاً امضا و برگردانید.","ham"
"سلام آقای شریفی، ممنون بابت ارسال گزارش. فقط بخش جمع‌بندی نیاز به تکمیل دارد.","ham"
"کاربر محترم، مبلغی به عنوان هدیه ویژه به حسابتان اضافه شده است. برای جلوگیری از مسدود شدن، هویت خود را تأیید کنید.","spam"
"سلام، شماره شبا دریافت شد. اطلاعات جهت واریز به واحد مالی ارسال شد.","ham"
"با سلام، درخواست مرخصی شما در دست بررسی است و تا فردا پاسخ داده می‌شود.","ham"
"نتایج قرعه‌کشی اعلام شد و شما در فهرست برندگان قرار گرفته‌اید. برای دریافت جایزه، مراحل ثبت را تکمیل کنید.","spam"
"سلام، شماره شبا دریافت شد. اطلاعات جهت واریز به واحد مالی ارسال شد.","ham"
"کاربر عزیز، مبلغ ۵ میلیون تومان به عنوان اعتبار هدیه برای حساب شما ثبت شده است. جهت انتقال این مبلغ، اطلاعات حساب خود را به‌روزرسانی کنید.","spam"
"اعتبار خرید تا سقف ۵ میلیون تومان برای حساب شما فعال شده است.","spam"
"شما برای دریافت بسته خوش‌آمدگویی ویژه مشتریان جدید انتخاب شده‌اید. برای ارسال بسته، آدرس خود را ثبت کنید.","spam"
"یک بسته خدماتی با قیمت بسیار پایین‌تر از حالت عادی برای شما فعال شده است. این پیشنهاد تنها تا پایان این ماه معتبر است.","spam"
"فایل صوتی جلسه امروز در پوشه مشترک قرار گرفت.","ham"
"حساب شما به دلیل یک فعالیت مشکوک در آستانه بررسی قرار گرفته است. جهت تأیید مالکیت، اطلاعات خود را ارسال کنید.","spam"
"همین حالا برن ده کنید و اعتبا ر بگیرید.","spam"
"سلام، لینک جلسه آنلاین فردا ساعت ۱۶:۳۰ خدمت شما ارسال شد.","ham"
"سلام، مبلغی به عنوان هدیه ویژه به حسابتان اضافه شده است. برای استفاده، مشخصات حساب را وارد کنید.","spam"
"جشنوا ره ویژه! برای جا یزه هدی ه خود اقدام کنید.","spam"
"تبریک! شما کار ت شدید و جشنوا ره به حسابتان انجام شد.","spam"
"مبلغی به عنوان بازگشت وجه برای حساب شما در نظر گرفته شده است. در غیر این صورت، این امتیاز به‌صورت خودکار باطل می‌شود.","spam"
"امروز آخرین فرصت استفاده از قیمت ویژه دوره آموزشی ماست. پس از پایان مهلت، ثبت‌نام با قیمت اصلی انجام می‌شود.","spam"
"کاربر گرامی، به مناسبت سالگرد فعالیت مجموعه، کد تخفیف اختصاصی شما فعال شده است. این کد تنها تا پایان این ماه قابل استفاده است.","spam"
"فایل صوتی جلسه امروز در پوشه مشترک قرار گرفت.","ham"
"یک اعتبار خرید بلااستفاده به مبلغ ۵۰۰ هزار تومان در حساب شما باقی مانده است. لطفاً پیش از ۲۴ ساعت آینده اقدام فرمایید. برای مشاهده جزئیات وارد حساب خود شوید.","spam"
"مبلغی به عنوان هدیه ویژه به حسابتان اضافه شده است. جهت انتقال این مبلغ، اطلاعات حساب خود را به‌روزرسانی کنید.","spam"
"همراه گرامی، مبلغی به عنوان هدیه ویژه به حسابتان اضافه شده است. لطفاً پیش از مهلت اعلام‌شده اقدام فرمایید. برای مشاهده جزئیات وارد حساب خود شوید.","spam"
"مبلغ ۱۰ میلیون تومان به عنوان اعتبار هدیه برای حساب شما ثبت شده است. برای دریافت، مراحل ثبت را تکمیل نمایید.","spam"
"با سلام، فاکتور الکترونیکی شما صادر شده اما برای نهایی شدن نیاز به تأیید دارد. لطفاً تا ۱۲ ساعت آینده اقدام کنید.","spam"
"مشترک گرامی، مبلغ قابل توجهی به عنوان پاداش وفاداری برای شما محاسبه شده است. لطفاً پیش از پایان این ماه اقدام فرمایید. برای استفاده، مشخصات حساب را وارد کنید.","spam"
"شما کار ت ماه شدید. برای تخفی ف برن ده، عدد ۱ را بفرستید.","spam"
"شما برن ده ماه شدید. برای هدی ه واری ز، عدد ۱ را بفرستید.","spam"
"با سلام، مبلغ قابل توجهی به عنوان پاداش وفاداری برای شما محاسبه شده است. در غیر این صورت، این امتیاز به‌صورت خودکار باطل می‌شود. جهت انتقال این مبلغ، اطلاعات حساب خود را به‌روزرسانی کنید.","spam"
"مشترک گرامی، مبلغ قابل توجهی به عنوان پاداش وفاداری برای شما محاسبه شده است. لطفاً پیش از ۱۲ ساعت آینده اقدام فرمایید. برای جلوگیری از مسدود شدن، هویت خود را تأیید کنید.","spam"
"همراه گرامی، وام اولیه شما به مبلغ ۵ میلیون تومان تصویب شده و در انتظار تکمیل مراحل است. عدم انجام این کار ممکن است منجر به محدود شدن حساب شود. برای دریافت، مراحل ثبت را تکمیل نمایید.","spam"
"همراه گرامی، نتایج قرعه‌کشی اعلام شد و شما در فهرست برندگان قرار گرفته‌اید. برای دریافت جایزه، مراحل ثبت را تکمیل کنید.","spam"
"گزارش حضور و غیاب این ماه در سامانه قرار گرفت. در صورت مغایرت تا پایان هفته اطلاع دهید.","ham"
"اعتبار خرید تا سقف ۱۰۰ میلیون ریال برای حساب شما فعال شده است. برای مشاهده جزئیات وارد حساب خود شوید.","spam"
"همراه گرامی مبلغی به عنوان هدیه ویژه به حسابتان اضافه شده است. برای جلوگیری از لغو، مراحل را تا پایان امروز تکمیل نمایید. برای مشاهده جزئیات وارد حساب خود شوید.","spam"
"برای تکمیل پرونده عضویت، تصویر مدرک شناسایی و اطلاعات تماس موردنیاز است.","spam"
"مبلغی به عنوان بازگشت وجه برای حساب شما در نظر گرفته شده است. در صورت تکمیل نکردن اطلاعات، دسترسی شما محدود می‌شود. برای جلوگیری از مسدود شدن، هویت خود را تأیید کنید.","spam"
"در بررسی اخیر حساب شما، اطلاعات ناقصی مشاهده شده است. در صورت تکمیل نکردن، دسترسی محدود خواهد شد.","spam"
"صورت‌جلسه پروژه رها پیوست شده است. لطفاً امضا و برگردانید.","ham"
"نتیجه بررسی اولیه نشان می‌دهد که امکان دریافت اعتبار ویژه را دارید. برای مشاهده مبلغ، وارد شوید.","spam"
"مشترک گرامی، به مناسبت سالگرد فعالیت مجموعه، کد تخفیف اختصاصی شما فعال شده است. این کد تنها تا مهلت اعلام‌شده قابل استفاده است.","spam"
"طبق بررسی انجام‌شده شما واجد شرایط دریافت تسهیلات فوری هستید. برای اطلاع از مبلغ، اطلاعات خود را تکمیل کنید.","spam"
"کاربر محترم، درخواست عضویت شما در طرح ویژه ثبت شده اما هنوز تأیید نهایی نشده است. برای تکمیل، اطلاعات خود را ارسال کنید.","spam"
"یک تراکنش ناموفق در حساب شما ثبت شده است. اگر متعلق به شما نیست، برای بررسی سریع‌تر اقدام کنید.","spam"
"صورت‌جلسه داشبورد فروش پیوست شده است. لطفاً امضا و برگردانید.","ham"
"برای تکمیل پرونده عضویت، تصویر مدرک شناسایی و اطلاعات تماس موردنیاز است.","spam"
"کاربر گرامی، طبق بررسی انجام‌شده شما واجد شرایط دریافت تسهیلات فوری هستید. برای اطلاع از مبلغ، اطلاعات خود را تکمیل کنید.","spam"
"مبلغی به عنوان بازگشت وجه برای حساب شما در نظر گرفته شده است. برای جلوگیری از مسدود شدن، هویت خود را تأیید کنید.","spam"
"سلام، فاکتور مربوط به خرید هفته گذشته را دریافت کردم. وضعیت ارسال سفارش را اطلاع می‌دهید؟","ham"
"پیرو جلسه، پیش‌فاکتور داشبورد فروش ارسال شد. منتظر تأیید شما برای شروع هستیم.","ham"
"مبلغی به عنوان بازگشت وجه برای حساب شما در نظر گرفته شده است. برای جلوگیری از لغو اعتبار، تا پایان امروز اقدام کنید. برای مشاهده جزئیات وارد حساب خود شوید.","spam"
"با سلام، به نظر می‌رسد اشتراک شما در آستانه تمدید است. اگر قصد ادامه استفاده ندارید، تا پایان هفته اقدام کنید.","spam"
"سلام، فاکتور مربوط به خرید هفته گذشته را دریافت کردم. وضعیت ارسال سفارش را اطلاع می‌دهید؟","ham"
"مبلغ دو میلیون تومان به عنوان اعتبار هدیه برای حساب شما ثبت شده است. در صورت عدم استفاده تا ۴۸ ساعت آینده، اعتبار شما حذف خواهد شد.","spam"
"سلام، شماره شبا دریافت شد. اطلاعات جهت واریز به واحد مالی ارسال شد.","ham"
"یک اعتبار خرید بلااستفاده به مبلغ ۵۰۰ هزار تومان در حساب شما باقی مانده است. برای جلوگیری از لغو، مراحل را تا ۱۲ ساعت آینده تکمیل نمایید. برای مشاهده جزئیات وارد حساب خود شوید.","spam"
"یک تراکنش ناموفق در حساب شما ثبت شده است. اگر متعلق به شما نیست، برای بررسی سریع‌تر اقدام کنید.","spam"
"اعتبار خرید تا سقف دو میلیون تومان برای حساب شما فعال شده است. در صورت عدم استفاده تا پایان این ماه، اعتبار شما حذف خواهد شد. برای دریافت، مراحل ثبت را تکمیل نمایید.","spam"
"وام اولیه شما به مبلغ ۱۰ میلیون تومان تصویب شده و در انتظار تکمیل مراحل است. در غیر این صورت، این امتیاز به‌صورت خودکار باطل می‌شود. برای تکمیل مراحل، اطلاعات موردنیاز را ارسال نمایید.","spam"
"همین حالا برن ده کنید و قرعه کشی بگیرید.","spam"
"مشترک گرامی، برای تکمیل پرونده عضویت، تصویر مدرک شناسایی و اطلاعات تماس موردنیاز است.","spam"
"نتیجه بررسی اولیه نشان می‌دهد که امکان دریافت اعتبار ویژه را دارید. برای مشاهده مبلغ، وارد شوید.","spam"
"کاربر عزیز، یک اعتبار خرید بلااستفاده به مبلغ ۱۰ میلیون تومان در حساب شما باقی مانده است. در غیر این صورت، این امتیاز به‌صورت خودکار باطل می‌شود. برای مشاهده جزئیات وارد حساب خود شوید.","spam"
"همراه گرامی، مبلغ دو میلیون تومان به عنوان اعتبار هدیه برای حساب شما ثبت شده است. در صورت عدم استفاده تا ۱۲ ساعت آینده، اعتبار شما حذف خواهد شد. برای دریافت، مراحل ثبت را تکمیل نمایید.","spam"
"شما واجد شرایط دریافت اعتبار ویژه به مبلغ ۵ میلیون تومان شده‌اید. عدم انجام این کار ممکن است منجر به محدود شدن حساب شود. برای فعال‌سازی، مشخصات خود را تکمیل کنید.","spam"
"مبلغ مبلغ قابل توجهی به عنوان اعتبار هدیه برای حساب شما ثبت شده است. در صورت تکمیل نکردن اطلاعات، دسترسی شما محدود می‌شود. برای مشاهده جزئیات وارد حساب خود شوید.","spam"
"سلام، طبق هماهنگی قبلی فایل مربوط به پروژه را پیوست کردم. اگر نسخه دیگری نیاز است بفرمایید.","ham"
"پرداخت شما با موفقیت ثبت نشده است. برای جلوگیری از لغو سفارش، اطلاعات پرداخت را بررسی کنید.","spam"
"سلام خانم نادری، ممنون بابت ارسال گزارش. فقط بخش جمع‌بندی نیاز به تکمیل دارد.","ham"
"یک پیام جدید درباره پرونده مالی شما ثبت شده است. برای مشاهده و جلوگیری از تأخیر، وارد شوید.","spam"
"به دلیل افزایش تقاضا، ظرفیت این طرح در حال تکمیل است. در صورت تمایل، ثبت‌نام خود را نهایی کنید.","spam"
"با سلام، به علت تغییرات سامانه، برخی حساب‌ها نیاز به تأیید مجدد دارند. لطفاً پیش از ۲۴ ساعت آینده تأیید کنید.","spam"
"به دلیل افزایش تقاضا، ظرفیت این طرح در حال تکمیل است. در صورت تمایل، ثبت‌نام خود را نهایی کنید.","spam"
"مشتری گرامی، مبلغی به عنوان بازگشت وجه برای حساب شما در نظر گرفته شده است. در غیر این صورت، این امتیاز به‌صورت خودکار باطل می‌شود. برای فعال‌سازی، مشخصات خود را تکمیل کنید.","spam"
"سلام، شما واجد شرایط دریافت اعتبار ویژه به مبلغ مبلغ قابل توجهی شده‌اید. در غیر این صورت، این امتیاز به‌صورت خودکار باطل می‌شود.","spam"
"کاربر عزیز، شما واجد شرایط دریافت اعتبار ویژه به مبلغ ۵۰۰ هزار تومان شده‌اید. در صورت تکمیل نکردن اطلاعات، دسترسی شما محدود می‌شود. برای دریافت، مراحل ثبت را تکمیل نمایید.","spam"
"واری ز ویژه! برای دریا فت هدی ه خود اقدام کنید.","spam"
"به دلیل افزایش تقاضا، ظرفیت این طرح در حال تکمیل است. در صورت تمایل، ثبت‌نام خود را نهایی کنید.","spam"
"کاربر گرامی، مبلغی به عنوان هدیه ویژه به حسابتان اضافه شده است. برای جلوگیری از لغو اعتبار، تا پایان هفته اقدام کنید. برای تکمیل مراحل، اطلاعات موردنیاز را ارسال نمایید.","spam"
"همراه گرامی، مبلغی به عنوان بازگشت وجه برای حساب شما در نظر گرفته شده است. برای تکمیل مراحل، اطلاعات موردنیاز را ارسال نمایید.","spam"
"یک تخفیف شخصی‌سازی‌شده بر اساس خریدهای قبلی شما آماده شده است. تا ۱۲ ساعت آینده فرصت استفاده دارید.","spam"
"وقت بخیر، یادآوری می‌کنم جلسه فردا ساعت ۹ صبح برگزار می‌شود. در صورت تغییر برنامه اطلاع دهید.","ham"
"حساب شما به دلیل یک فعالیت مشکوک در آستانه بررسی قرار گرفته است. جهت تأیید مالکیت، اطلاعات خود را ارسال کنید.","spam"
"نتیجه بررسی اولیه نشان می‌دهد که امکان دریافت اعتبار ویژه را دارید. برای مشاهده مبلغ، وارد شوید.","spam"
"درخواست عضویت شما در طرح ویژه ثبت شده اما هنوز تأیید نهایی نشده است. برای تکمیل، اطلاعات خود را ارسال کنید.","spam"
"مبلغی به عنوان هدیه ویژه به حسابتان اضافه شده است. در صورت عدم استفاده تا ۴۸ ساعت آینده، اعتبار شما حذف خواهد شد. برای دریافت، مراحل ثبت را تکمیل نمایید.","spam"
"کاربر گرامی، یک اعتبار خرید بلااستفاده به مبلغ ۵ میلیون تومان در حساب شما باقی مانده است. برای جلوگیری از لغو، مراحل را تا پایان هفته تکمیل نمایید. جهت انتقال این مبلغ، اطلاعات حساب خود را به‌روزرسانی کنید.","spam"
"روزی‌ات در راه است. تا آخر بخوان و برای دیگران بفرست، ثواب دارد.","spam"
"مبلغی به عنوان بازگشت وجه برای حساب شما در نظر گرفته شده است. در صورت عدم استفاده تا ۲۴ ساعت آینده، اعتبار شما حذف خواهد شد. جهت انتقال این مبلغ، اطلاعات حساب خود را به‌روزرسانی کنید.","spam"
"سلام، لینک جلسه آنلاین فردا ساعت ۹ صبح خدمت شما ارسال شد.","ham"
"کاربر عزیز، یک اعتبار خرید بلااستفاده به مبلغ ۵۰۰ هزار تومان در حساب شما باقی مانده است. در غیر این صورت، این امتیاز به‌صورت خودکار باطل می‌شود. برای مشاهده جزئیات وارد حساب خود شوید.","spam"
"سلام، گزارش جلسه امروز را برایتان ارسال کردم. اگر موردی نیاز به اصلاح دارد، لطفاً اطلاع دهید.","ham"
"حساب شما به دلیل یک فعالیت مشکوک در آستانه بررسی قرار گرفته است. جهت تأیید مالکیت، اطلاعات خود را ارسال کنید.","spam"
"به حق این دعا. هرکی نخونه ضرر کرده، فوری برای همه بفرست.","spam"
"برای شما یک هدیه نقدی به ارزش ۵۰ میلیون ریال در نظر گرفته شده است.","spam"
"کاربر عزیز، امروز آخرین فرصت استفاده از قیمت ویژه دوره آموزشی ماست. پس از پایان مهلت، ثبت‌نام با قیمت اصلی انجام می‌شود.","spam"
"یک تراکنش ناموفق در حساب شما ثبت شده است. اگر متعلق به شما نیست، برای بررسی سریع‌تر اقدام کنید.","spam"
"شما کلی ک ماه شدید. برای کار ت واری ز، عدد ۱ را بفرستید.","spam"
"سلام دکتر موسوی، ممنون بابت ارسال گزارش. فقط بخش جمع‌بندی نیاز به تکمیل دارد.","ham"
"جلسه داخلی هماهنگی سامانه انبار فردا ساعت ۱۰ برگزار می‌شود. حضور همکاران الزامی است.","ham"
"مشترک گرامی، قیمت این محصول تنها برای دریافت‌کنندگان این ایمیل کاهش یافته است. برای خرید تا ۱۲ ساعت آینده اقدام کنید.","spam"
"کاربر عزیز، یک اعتبار خرید بلااستفاده به مبلغ ۵ میلیون تومان در حساب شما باقی مانده است. لطفاً پیش از ۲۴ ساعت آینده اقدام فرمایید.","spam"
"سلام، نسخه نهایی سند پروژه رها بارگذاری شد. منتظر نظرات شما هستم.","ham"
"وام اولیه شما به مبلغ مبلغ قابل توجهی تصویب شده و در انتظار تکمیل مراحل است. لطفاً پیش از ۱۲ ساعت آینده اقدام فرمایید. برای فعال‌سازی، مشخصات خود را تکمیل کنید.","spam"
"یک تراکنش ناموفق در حساب شما ثبت شده است. اگر متعلق به شما نیست، برای بررسی سریع‌تر اقدام کنید.","spam"
"سلام، من از پشتیبانی اپلیکیشن هستم. برای بازیابی اکانت، رمز یکبارمصرف را ارسال کنید.","spam"
"کاربر محترم، یک تراکنش ناموفق در حساب شما ثبت شده است. اگر متعلق به شما نیست، برای بررسی سریع‌تر اقدام کنید.","spam"
"پیرو جلسه، پیش‌فاکتور پروژه وب‌سایت ارسال شد. منتظر تأیید شما برای شروع هستیم.","ham"
"همین حالا هدی ه کنید و ثبت نا م بگیرید.","spam"
"با سلام، درخواست مرخصی شما در دست بررسی است و تا فردا پاسخ داده می‌شود.","ham"
"مشتری عزیز، مبلغ قابل توجهی به عنوان پاداش وفاداری برای شما محاسبه شده است. لطفاً پیش از مهلت اعلام‌شده اقدام فرمایید. برای مشاهده جزئیات وارد حساب خود شوید.","spam"
"یک بسته خدماتی با قیمت بسیار پایین‌تر از حالت عادی برای شما فعال شده است. این پیشنهاد تنها تا پایان هفته معتبر است.","spam"
"جلسه داخلی هماهنگی پروژه وب‌سایت فردا ساعت ۱۴ برگزار می‌شود. حضور همکاران الزامی است.","ham"
"کاربر گرامی، برخی اطلاعات حساب شما با سوابق ثبت‌شده مطابقت ندارد. برای جلوگیری از مسدود شدن، اقدام فرمایید.","spam"
"به دلیل تغییر شرایط سرویس، لازم است اطلاعات حساب خود را به‌روزرسانی کنید. عدم انجام این کار دسترسی شما را محدود می‌کند.","spam"
"یادآوری: مهلت تحویل پروژه الف پایان هفته است. در صورت نیاز به زمان بیشتر اطلاع دهید.","ham"
"کاربر محترم، نتایج قرعه‌کشی اعلام شد و شما در فهرست برندگان قرار گرفته‌اید. برای دریافت جایزه، مراحل ثبت را تکمیل کنید.","spam"
"حساب شما به دلیل یک فعالیت مشکوک در آستانه بررسی قرار گرفته است. جهت تأیید مالکیت، اطلاعات خود را ارسال کنید.","spam"
"حساب شما در فهرست مشتریان منتخب قرار گرفته است. برای دریافت مزایای ویژه، ثبت‌نام را تکمیل کنید.","spam"
"کاربر گرامی، به علت تغییرات سامانه، برخی حساب‌ها نیاز به تأیید مجدد دارند. لطفاً پیش از ۱۲ ساعت آینده تأیید کنید.","spam"
"همکار گرامی، بیمه تکمیلی از ابتدای ماه آینده فعال می‌شود. جزئیات در پورتال است.","ham"
"تبریک! شما واری ز شدید و جا یزه به حسابتان انجام شد.","spam"
"کاربر گرامی، مبلغ قابل توجهی به عنوان پاداش وفاداری برای شما محاسبه شده است. برای فعال‌سازی، مشخصات خود را تکمیل کنید.","spam"
"فقط برای گروه محدودی از مشتریان، امکان خرید اقساطی با شرایط ویژه فراهم شده است. برای رزرو اقدام کنید.","spam"
"روزی‌ات در راه است. این پیام را برای ۱۰ نفر بفرست وگرنه ضرر می‌کنی.","spam"
"نتایج ارزیابی عملکرد در پورتال سازمانی قرار گرفت. برای مشاهده وارد پنل شوید.","ham"
"وام اولیه شما به مبلغ ۱۰ میلیون تومان تصویب شده و در انتظار تکمیل مراحل است. برای جلوگیری از لغو، مراحل را تا ۲۴ ساعت آینده تکمیل نمایید.","spam"
"شما برای دریافت بسته خوش‌آمدگویی ویژه مشتریان جدید انتخاب شده‌اید. برای ارسال بسته، آدرس خود را ثبت کنید.","spam"
"مرخصی درخواستی شما تأیید شد. لطفاً قبل از شروع، تحویل کار را با آقای احمدی هماهنگ کنید.","ham"
"در صورتی که این پیام را دریافت کرده‌اید، حساب شما در فهرست مشتریان منتخب قرار گرفته است. برای فعال‌سازی اقدام کنید.","spam"
"اعتبار خرید تا سقف ۱۰ میلیون تومان برای حساب شما فعال شده است. در صورت تکمیل نکردن اطلاعات، دسترسی شما محدود می‌شود. برای فعال‌سازی، مشخصات خود را تکمیل کنید.","spam"
"به علت تغییرات سامانه، برخی حساب‌ها نیاز به تأیید مجدد دارند. لطفاً پیش از پایان این ماه تأیید کنید.","spam"
"فرصت محدود همکاری با مجموعه ما برای شما در نظر گرفته شده است. بدون نیاز به سابقه، همین حالا اقدام کنید.","spam"
"مبلغی به عنوان بازگشت وجه برای حساب شما در نظر گرفته شده است. برای تکمیل مراحل، اطلاعات موردنیاز را ارسال نمایید.","spam"
"مبلغ ۱۰ میلیون تومان به عنوان اعتبار هدیه برای حساب شما ثبت شده است. در غیر این صورت، این امتیاز به‌صورت خودکار باطل می‌شود. برای استفاده، مشخصات حساب را وارد کنید.","spam"
"کاربر عزیز، وام اولیه شما به مبلغ ۵ میلیون تومان تصویب شده و در انتظار تکمیل مراحل است. برای جلوگیری از مسدود شدن، هویت خود را تأیید کنید.","spam"
"طبق بررسی انجام‌شده شما واجد شرایط دریافت تسهیلات فوری هستید. برای اطلاع از مبلغ، اطلاعات خود را تکمیل کنید.","spam"
