text,label
تبریک! شما ۵۰ میلیون تومان شدید! برای دریافت مبلغ روی لینک کلیک کنید. همین حالا اقدام کنید t.me/fastloan,spam
با سلام و احترام، مستندات فنی ارسال شد. لطفا بررسی و اعلام نظر فرمایید,ham
"یادآوری: قسط وام شما به مبلغ 110,000 ریال در تاریخ ۱۴۰۵/۰1/۱5 سررسید می‌شود",ham
هموطن عزیز، حساب بانکی شما به پایان رسیده است. روی لینک کلیک کنید.,spam
پیرو مذاکرات حضوری، پیشنهاد قیمت پروژه برایتان فرستادم. با تشکر,ham
"مشتری گرامی، برداشت از حساب شما به مبلغ 250,000 ریال انجام شد. موجودی: 250,000 ریال",ham
پیرو مذاکرات حضوری، پیش‌فاکتور پیوست است. لطفا تایید بفرمایید,ham
هموطن عزیز، پرونده شکایت از شما در آستانه مسدودی است. با شماره ۰۹۱۲۰۰۰۰۰۰۰ تماس بگیرید.,spam
محترم، سهام عدالت شما تعلیق شده است. از طریق درگاه زیر پرداخت کنید. t.me/fastloan,spam
"مشتری گرامی، برداشت از حساب شما به مبلغ 680,000 ریال انجام شد. موجودی: 680,000 ریال",ham
هموطن عزیز، بسته اینترنت شما در انتظار تایید است. جهت تمدید اطلاعات کارت را وارد نمایید.,spam
پیرو مذاکرات حضوری، برآورد هزینه به پیوست تقدیم می‌گردد. منتظر نظر شما هستم شماره سند: 6846,ham
هموطن عزیز، مرسوله پستی شما تعلیق شده است. روی لینک کلیک کنید. my-bank-ir.xyz,spam
شما برنده ۵۰ میلیون تومان شدید! برای دریافت جایزه جهت تمدید اطلاعات کارت را وارد نمایید. همین حالا اقدام کنید t.me/fastloan,spam
حساب شما برای دریافت ۲۰ میلیون تومان شدید! برای دریافت جایزه اطلاعات خود را تایید کنید. فرصت محدود است t.me/fastloan,spam
"یادآوری: قسط وام شما به مبلغ 870,000 ریال در تاریخ ۱۴۰۵/۰7/۱3 سررسید می‌شود",ham
مشترک گرامی، حساب بانکی شما به پایان رسیده است. اطلاعات کارت را وارد نمایید. click.pay-ir.tk,spam
عزیز، حساب بانکی شما ناقص است. برای جلوگیری از قطع. رمز پویای خود را ارسال نمایید. bit.ly/3xkLm,spam
مشترک گرامی، سیم‌کارت شما ناقص است. وگرنه پرونده به مراجع قضایی ارجاع می‌شود. از طریق درگاه زیر پرداخت کنید. click.pay-ir.tk,spam
هموطن عزیز، دسته چک شما تعلیق شده است. جهت جلوگیری از جریمه. اطلاعات خود را تایید کنید.,spam
عزیز، پایانه فروشگاهی شما تعلیق شده است. در صورت عدم اقدام حساب مسدود می‌شود. روی لینک کلیک کنید. ir-verify.ir/login,spam
کاربر محترم، سیم‌کارت شما در آستانه مسدودی است. جهت جلوگیری از جریمه. روی لینک کلیک کنید. bit.ly/3xkLm,spam
مشترک گرامی، یارانه شما ناقص است. برای جلوگیری از قطع. فرم پیوست را تکمیل کنید. click.pay-ir.tk,spam
تبریک! شما یک خودرو شدید! برای دریافت مبلغ کد ارسال‌شده را برای ما بفرستید. تا ۱۲ ساعت آینده معتبر است t.me/fastloan,spam
کاربر محترم، مرسوله پستی شما مسدود شده است. اطلاعات کارت را وارد نمایید. bit.ly/3xkLm,spam
مشترک گرامی، بسته اینترنت شما غیرفعال شده است. کد ارسال‌شده را برای ما بفرستید.,spam
عزیز، حساب بانکی شما به پایان رسیده است. جهت جلوگیری از جریمه. مبلغ ۵۰۰ هزار تومان را واریز کنید. click.pay-ir.tk,spam
"کاربر گرامی، خرید شما از درگاه پرداخت با موفقیت انجام شد (310,000 ریال)",ham
"کاربر گرامی، خرید شما از درگاه پرداخت با موفقیت انجام شد (370,000 ریال)",ham
عزیز، سیم‌کارت شما غیرفعال شده است. در غیر این صورت مسدود خواهد شد. فرم پیوست را تکمیل کنید.,spam
مشترک گرامی، پایانه فروشگاهی شما در انتظار تایید است. جهت جلوگیری از جریمه. با شماره ۰۹۱۲۰۰۰۰۰۰۰ تماس بگیرید. t.me/fastloan,spam
تبریک! شما کمک هزینه نقدی شدید! برای دریافت هدیه رمز پویای خود را ارسال نمایید. تا ۱۲ ساعت آینده معتبر است,spam
گرامی، مرسوله پستی شما نیاز به تمدید دارد. قبل از حذف. مبلغ ۵۰۰ هزار تومان را واریز کنید. t.me/fastloan,spam
عطف به نامه شماره، پیشنهاد قیمت پروژه به پیوست تقدیم می‌گردد. ممنون از همکاری شما,ham
"واریز به حساب شما: 160,000 ریال. بابت: بازگشت وجه",ham
سلام، وقت بخیر، نسخه نهایی سند خدمتتان ارسال کردم. ممنون از همکاری شما شماره سند: 2577,ham
شما برنده ۱۰۰ میلیون ریال شدید! برای دریافت هدیه مبلغ ۵۰۰ هزار تومان را واریز کنید. همین حالا اقدام کنید bit.ly/3xkLm,spam
گرامی، پایانه فروشگاهی شما ناقص است. برای جلوگیری از قطع. کد ارسال‌شده را برای ما بفرستید. my-bank-ir.xyz,spam
محترم، دسته چک شما ناقص است. برای جلوگیری از قطع. اطلاعات خود را تایید کنید.,spam
گرامی، حساب کاربری شما ناقص است. از طریق درگاه زیر پرداخت کنید.,spam
"مشتری گرامی، برداشت از حساب شما به مبلغ 530,000 ریال انجام شد. موجودی: 530,000 ریال",ham
پیرو تماس تلفنی، مستندات فنی برایتان فرستادم. ارادتمند,ham
حساب شما برای دریافت ۲۰ میلیون تومان شدید! برای دریافت هدیه جهت تمدید اطلاعات کارت را وارد نمایید. فرصت محدود است,spam
با سلام و احترام، مطالعات امکان‌سنجی در سامانه بارگذاری شد. لطفا تایید بفرمایید شماره سند: 1941,ham
کاربر محترم، سفته شما مسدود شده است. وگرنه پرونده به مراجع قضایی ارجاع می‌شود. روی لینک کلیک کنید. my-bank-ir.xyz,spam
عزیز، پرونده مالیاتی شما در آستانه مسدودی است. وگرنه پرونده به مراجع قضایی ارجاع می‌شود. رمز پویای خود را ارسال نمایید. click.pay-ir.tk,spam
محترم، سیم‌کارت شما در آستانه مسدودی است. وگرنه پرونده به مراجع قضایی ارجاع می‌شود. فرم پیوست را تکمیل کنید.,spam
"واریز به حساب شما: 400,000 ریال. بابت: بازگشت وجه",ham
گرامی، دسته چک شما مسدود شده است. اطلاعات کارت را وارد نمایید.,spam
"مشترک گرامی، قبض این دوره شما به مبلغ 470,000 ریال صادر شد",ham
محترم، مرسوله پستی شما در آستانه مسدودی است. روی لینک کلیک کنید. ir-verify.ir/login,spam
پیرو مذاکرات حضوری، پیش‌فاکتور ارسال شد. لطفا بررسی و اعلام نظر فرمایید,ham
هموطن عزیز، پایانه فروشگاهی شما مسدود شده است. حداکثر تا ۲۴ ساعت دیگر. روی لینک کلیک کنید.,spam
محترم، مرسوله پستی شما مسدود شده است. قبل از حذف. رمز پویای خود را ارسال نمایید. click.pay-ir.tk,spam
گرامی، سهام عدالت شما نیاز به تمدید دارد. تا پایان امروز فرصت دارید. مبلغ ۵۰۰ هزار تومان را واریز کنید. sanam-id.ir,spam
عزیز، مرسوله پستی شما در آستانه مسدودی است. رمز پویای خود را ارسال نمایید. ir-verify.ir/login,spam
هموطن عزیز، یارانه شما در انتظار تایید است. تا پایان امروز فرصت دارید. جهت تمدید اطلاعات کارت را وارد نمایید. sanam-id.ir,spam
"کاربر گرامی، خرید شما از درگاه پرداخت با موفقیت انجام شد (710,000 ریال)",ham
هموطن عزیز، بسته اینترنت شما غیرفعال شده است. تا پایان امروز فرصت دارید. جهت تمدید اطلاعات کارت را وارد نمایید.,spam
"مشترک گرامی، قبض این دوره شما به مبلغ 530,000 ریال صادر شد",ham
تبریک! شما یک خودرو شدید! برای دریافت جایزه فرم پیوست را تکمیل کنید. تا ۱۲ ساعت آینده معتبر است click.pay-ir.tk,spam
کاربر محترم، پرونده مالیاتی شما نیاز به بازبینی دارد. اطلاعات کارت را وارد نمایید. t.me/fastloan,spam
"واریز به حساب شما: 50,000 ریال. بابت: یارانه",ham
کاربر محترم، پرونده شکایت از شما در انتظار تایید است. در صورت عدم اقدام حساب مسدود می‌شود. رمز پویای خود را ارسال نمایید. ir-verify.ir/login,spam
در ادامه جلسه امروز، نسخه نهایی سند ارسال شد. منتظر نظر شما هستم,ham
عزیز، بسته اینترنت شما در انتظار تایید است. تا پایان امروز فرصت دارید. اطلاعات خود را تایید کنید. ir-verify.ir/login,spam
مشترک گرامی، سهام عدالت شما در انتظار تایید است. کد ارسال‌شده را برای ما بفرستید. my-bank-ir.xyz,spam
"مشترک گرامی، قبض این دوره شما به مبلغ 540,000 ریال صادر شد",ham
عطف به نامه شماره، گزارش ماهانه به پیوست تقدیم می‌گردد. در صورت مغایرت اطلاع دهید شماره سند: 3071,ham
محترم، بسته اینترنت شما تعلیق شده است. وگرنه پرونده به مراجع قضایی ارجاع می‌شود. اطلاعات خود را تایید کنید.,spam
محترم، مرسوله پستی شما مسدود شده است. روی لینک کلیک کنید.,spam
"یادآوری: قسط وام شما به مبلغ 820,000 ریال در تاریخ ۱۴۰۵/۰1/۱4 سررسید می‌شود",ham
حساب شما برای دریافت ۵۰ میلیون تومان شدید! برای دریافت هدیه جهت تمدید اطلاعات کارت را وارد نمایید. همین حالا اقدام کنید bit.ly/3xkLm,spam
محترم، ابلاغیه قضایی شما به پایان رسیده است. با شماره ۰۹۱۲۰۰۰۰۰۰۰ تماس بگیرید. t.me/fastloan,spam
سلام، وقت بخیر، نسخه نهایی سند خدمتتان ارسال کردم. ارادتمند,ham
شما برنده یک خودرو شدید! برای دریافت هدیه اطلاعات کارت را وارد نمایید. تا ۱۲ ساعت آینده معتبر است,spam
کاربر محترم، حساب کاربری شما مسدود شده است. فرم پیوست را تکمیل کنید.,spam
با سلام و احترام، مطالعات امکان‌سنجی ارسال شد. با تشکر,ham
"مشتری گرامی، برداشت از حساب شما به مبلغ 370,000 ریال انجام شد. موجودی: 370,000 ریال",ham
مشترک گرامی، پرونده شکایت از شما در آستانه مسدودی است. جهت تمدید اطلاعات کارت را وارد نمایید.,spam
محترم، یارانه شما ناقص است. جهت جلوگیری از جریمه. جهت تمدید اطلاعات کارت را وارد نمایید. sanam-id.ir,spam
تبریک! شما کمک هزینه نقدی شدید! برای دریافت هدیه اطلاعات خود را تایید کنید. همین حالا اقدام کنید,spam
کاربر محترم، سیم‌کارت شما ناقص است. قبل از حذف. با شماره ۰۹۱۲۰۰۰۰۰۰۰ تماس بگیرید. click.pay-ir.tk,spam
پیرو مذاکرات حضوری، پیشنهاد قیمت پروژه به پیوست تقدیم می‌گردد. با تشکر,ham
هموطن عزیز، پرونده مالیاتی شما نیاز به بازبینی دارد. کد ارسال‌شده را برای ما بفرستید.,spam
محترم، ابلاغیه قضایی شما ناقص است. وگرنه پرونده به مراجع قضایی ارجاع می‌شود. مبلغ ۵۰۰ هزار تومان را واریز کنید.,spam
پیرو تماس تلفنی، مستندات فنی پیوست است. ممنون از همکاری شما,ham
عزیز، ابلاغیه قضایی شما در آستانه مسدودی است. قبل از حذف. اطلاعات کارت را وارد نمایید. click.pay-ir.tk,spam
هموطن عزیز، ابلاغیه قضایی شما در آستانه مسدودی است. برای جلوگیری از قطع. کد ارسال‌شده را برای ما بفرستید. bit.ly/3xkLm,spam
در ادامه جلسه امروز، قرارداد همکاری خدمتتان ارسال کردم. منتظر نظر شما هستم,ham
در ادامه جلسه امروز، پیشنهاد قیمت پروژه ارسال شد. در صورت مغایرت اطلاع دهید,ham
محترم، یارانه شما ناقص است. وگرنه پرونده به مراجع قضایی ارجاع می‌شود. جهت تمدید اطلاعات کارت را وارد نمایید.,spam
سلام، وقت بخیر، مستندات فنی پیوست است. ممنون از همکاری شما شماره سند: 4187,ham
مشترک گرامی، حساب بانکی شما تعلیق شده است. تا پایان امروز فرصت دارید. با شماره ۰۹۱۲۰۰۰۰۰۰۰ تماس بگیرید. bit.ly/3xkLm,spam
محترم، پرونده شکایت از شما به پایان رسیده است. وگرنه پرونده به مراجع قضایی ارجاع می‌شود. روی لینک کلیک کنید. sanam-id.ir,spam
کاربر محترم، سهام عدالت شما تعلیق شده است. حداکثر تا ۲۴ ساعت دیگر. کد ارسال‌شده را برای ما بفرستید. sanam-id.ir,spam
پیرو مذاکرات حضوری، مطالعات امکان‌سنجی در سامانه بارگذاری شد. ممنون از همکاری شما شماره سند: 8613,ham
عزیز، بسته اینترنت شما در آستانه مسدودی است. در غیر این صورت مسدود خواهد شد. از طریق درگاه زیر پرداخت کنید. my-bank-ir.xyz,spam
با سلام و احترام، نسخه نهایی سند خدمتتان ارسال کردم. لطفا تایید بفرمایید,ham
گرامی، سهام عدالت شما در انتظار تایید است. با شماره ۰۹۱۲۰۰۰۰۰۰۰ تماس بگیرید. ir-verify.ir/login,spam
گرامی، سهام عدالت شما مسدود شده است. حداکثر تا ۲۴ ساعت دیگر. جهت تمدید اطلاعات کارت را وارد نمایید.,spam
عطف به نامه شماره، برآورد هزینه خدمتتان ارسال کردم. ارادتمند,ham
سلام، وقت بخیر، مستندات فنی خدمتتان ارسال کردم. ارادتمند,ham
"مشتری گرامی، برداشت از حساب شما به مبلغ 300,000 ریال انجام شد. موجودی: 300,000 ریال",ham
کاربر محترم، سفته شما نیاز به بازبینی دارد. در غیر این صورت مسدود خواهد شد. جهت تمدید اطلاعات کارت را وارد نمایید. ir-verify.ir/login,spam
محترم، پرونده شکایت از شما به پایان رسیده است. جهت جلوگیری از جریمه. اطلاعات خود را تایید کنید. t.me/fastloan,spam
"واریز به حساب شما: 50,000 ریال. بابت: بازگشت وجه",ham
تبریک! شما یک خودرو شدید! برای دریافت مبلغ رمز پویای خود را ارسال نمایید. همین حالا اقدام کنید ir-verify.ir/login,spam
گرامی، سفته شما غیرفعال شده است. در صورت عدم اقدام حساب مسدود می‌شود. کد ارسال‌شده را برای ما بفرستید. my-bank-ir.xyz,spam
تبریک! شما یک خودرو شدید! برای دریافت مبلغ فرم پیوست را تکمیل کنید. فرصت محدود است bit.ly/3xkLm,spam
با سلام و احترام، صورت‌جلسه خدمتتان ارسال کردم. لطفا بررسی و اعلام نظر فرمایید,ham
عزیز، دسته چک شما ناقص است. با شماره ۰۹۱۲۰۰۰۰۰۰۰ تماس بگیرید.,spam
"کاربر گرامی، خرید شما از درگاه پرداخت با موفقیت انجام شد (180,000 ریال)",ham
گرامی، یارانه شما مسدود شده است. تا پایان امروز فرصت دارید. مبلغ ۵۰۰ هزار تومان را واریز کنید.,spam
عزیز، مرسوله پستی شما به پایان رسیده است. در غیر این صورت مسدود خواهد شد. روی لینک کلیک کنید.,spam
محترم، پرونده شکایت از شما در انتظار تایید است. حداکثر تا ۲۴ ساعت دیگر. کد ارسال‌شده را برای ما بفرستید.,spam
"کاربر گرامی، خرید شما از درگاه پرداخت با موفقیت انجام شد (180,000 ریال)",ham
عزیز، پرونده شکایت از شما مسدود شده است. وگرنه پرونده به مراجع قضایی ارجاع می‌شود. از طریق درگاه زیر پرداخت کنید. click.pay-ir.tk,spam
مشترک گرامی، سیم‌کارت شما در انتظار تایید است. برای جلوگیری از قطع. با شماره ۰۹۱۲۰۰۰۰۰۰۰ تماس بگیرید. t.me/fastloan,spam
مشترک گرامی، پایانه فروشگاهی شما نیاز به تمدید دارد. جهت تمدید اطلاعات کارت را وارد نمایید.,spam
مشترک گرامی، سهام عدالت شما تعلیق شده است. قبل از حذف. جهت تمدید اطلاعات کارت را وارد نمایید. sanam-id.ir,spam
"کاربر گرامی، خرید شما از درگاه پرداخت با موفقیت انجام شد (340,000 ریال)",ham
عزیز، مرسوله پستی شما در آستانه مسدودی است. با شماره ۰۹۱۲۰۰۰۰۰۰۰ تماس بگیرید.,spam
سلام، وقت بخیر، صورت‌جلسه به پیوست تقدیم می‌گردد. لطفا بررسی و اعلام نظر فرمایید,ham
در ادامه جلسه امروز، گزارش ماهانه به پیوست تقدیم می‌گردد. لطفا بررسی و اعلام نظر فرمایید,ham
محترم، ابلاغیه قضایی شما در آستانه مسدودی است. قبل از حذف. فرم پیوست را تکمیل کنید.,spam
سلام، وقت بخیر، قرارداد همکاری خدمتتان ارسال کردم. لطفا تایید بفرمایید,ham
هموطن عزیز، سیم‌کارت شما در آستانه مسدودی است. در صورت عدم اقدام حساب مسدود می‌شود. کد ارسال‌شده را برای ما بفرستید.,spam
محترم، کارت بانکی شما به پایان رسیده است. جهت جلوگیری از جریمه. از طریق درگاه زیر پرداخت کنید. bit.ly/3xkLm,spam
هموطن عزیز، سیم‌کارت شما نیاز به تمدید دارد. رمز پویای خود را ارسال نمایید.,spam
کاربر محترم، پرونده مالیاتی شما نیاز به تمدید دارد. در غیر این صورت مسدود خواهد شد. با شماره ۰۹۱۲۰۰۰۰۰۰۰ تماس بگیرید. bit.ly/3xkLm,spam
عزیز، سیم‌کارت شما در انتظار تایید است. از طریق درگاه زیر پرداخت کنید. click.pay-ir.tk,spam
گرامی، سهام عدالت شما نیاز به بازبینی دارد. اطلاعات خود را تایید کنید.,spam
کاربر محترم، مرسوله پستی شما دارای بدهی است. تا پایان امروز فرصت دارید. فرم پیوست را تکمیل کنید.,spam
پیرو مذاکرات حضوری، مغایرت‌های حساب پیوست است. منتظر نظر شما هستم,ham
در ادامه جلسه امروز، مغایرت‌های حساب خدمتتان ارسال کردم. منتظر نظر شما هستم شماره سند: 4209,ham
کاربر محترم، سیم‌کارت شما غیرفعال شده است. رمز پویای خود را ارسال نمایید. bit.ly/3xkLm,spam
گرامی، کارت بانکی شما در آستانه مسدودی است. برای جلوگیری از قطع. رمز پویای خود را ارسال نمایید. ir-verify.ir/login,spam
محترم، پایانه فروشگاهی شما دارای بدهی است. از طریق درگاه زیر پرداخت کنید. sanam-id.ir,spam
"واریز به حساب شما: 150,000 ریال. بابت: حقوق",ham
محترم، کارت بانکی شما نیاز به بازبینی دارد. در صورت عدم اقدام حساب مسدود می‌شود. از طریق درگاه زیر پرداخت کنید. my-bank-ir.xyz,spam
کاربر محترم، سیم‌کارت شما تعلیق شده است. در صورت عدم اقدام حساب مسدود می‌شود. کد ارسال‌شده را برای ما بفرستید. bit.ly/3xkLm,spam
عزیز، سفته شما در آستانه مسدودی است. قبل از حذف. مبلغ ۵۰۰ هزار تومان را واریز کنید.,spam
محترم، پرونده مالیاتی شما در آستانه مسدودی است. حداکثر تا ۲۴ ساعت دیگر. فرم پیوست را تکمیل کنید.,spam
عطف به نامه شماره، مغایرت‌های حساب ارسال شد. ارادتمند,ham
سلام، وقت بخیر، صورت‌جلسه در سامانه بارگذاری شد. ارادتمند,ham
پیرو مذاکرات حضوری، پیش‌فاکتور به پیوست تقدیم می‌گردد. لطفا تایید بفرمایید,ham
مشترک گرامی، پایانه فروشگاهی شما نیاز به بازبینی دارد. با شماره ۰۹۱۲۰۰۰۰۰۰۰ تماس بگیرید. t.me/fastloan,spam
تبریک! شما ۵۰ میلیون تومان شدید! برای دریافت مبلغ اطلاعات خود را تایید کنید. همین حالا اقدام کنید my-bank-ir.xyz,spam
کاربر محترم، پرونده مالیاتی شما مسدود شده است. برای جلوگیری از قطع. جهت تمدید اطلاعات کارت را وارد نمایید. sanam-id.ir,spam
محترم، پرونده شکایت از شما تعلیق شده است. تا پایان امروز فرصت دارید. از طریق درگاه زیر پرداخت کنید. my-bank-ir.xyz,spam
پیرو مذاکرات حضوری، نسخه نهایی سند در سامانه بارگذاری شد. لطفا بررسی و اعلام نظر فرمایید,ham
مشترک گرامی، پرونده مالیاتی شما در انتظار تایید است. در غیر این صورت مسدود خواهد شد. کد ارسال‌شده را برای ما بفرستید. bit.ly/3xkLm,spam
مشترک گرامی، سیم‌کارت شما غیرفعال شده است. تا پایان امروز فرصت دارید. اطلاعات کارت را وارد نمایید.,spam
"مشتری گرامی، برداشت از حساب شما به مبلغ 360,000 ریال انجام شد. موجودی: 360,000 ریال",ham
